Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite_Pyranometer;Steuerung_MC35i
2021-04-04 02:40:00;8;90,37;-2,35;243;0;0;12,83;-2,71;-1
2021-04-04 02:45:00;9;90,72;-2,46;235;0;0;12,83;-2,67;-1
2021-04-04 02:50:00;10;92,09;-2,4;305;0,7;0;12,82;-2,65;-1
2021-04-04 02:55:00;11;91,77;-2,36;173;0;0;12,82;-2,65;-1
2021-04-04 03:00:00;0;91,44;-2,24;150;0,1;0;12,82;-2,62;-1
2021-04-04 03:05:00;1;89,67;-2,34;145;0,1;0;12,81;-2,67;-1
2021-04-04 03:10:00;2;90,59;-2,43;120;0,1;0;12,7;-2,45;-1
2021-04-04 03:15:00;3;90,94;-2,54;65;0;0;12,77;-2,41;-1
2021-04-04 03:20:00;4;90,67;-2,69;358;0;0;12,79;-2,5;-1
2021-04-04 03:25:00;5;93,4;-2,64;150;0;0;12,8;-2,58;-1
2021-04-04 03:30:00;6;92,24;-2,6;168;0;0;12,8;-2,64;-1
2021-04-04 03:35:00;7;91,16;-2,68;198;0,2;0;12,8;-2,6;-1
2021-04-04 03:40:00;8;92,21;-2,7;288;0,7;0;12,79;-2,69;-1
2021-04-04 03:45:00;9;93,37;-2,51;355;0,9;0;12,79;-2,7;-1
2021-04-04 03:50:00;10;93,24;-2,55;135;0,8;0;12,79;-2,73;-1
2021-04-04 03:55:00;11;92,89;-2,59;190;0,1;0;12,79;-2,65;-1
2021-04-04 04:00:00;0;92,92;-2,71;175;0;0;12,78;-2,68;-1
2021-04-04 04:05:00;1;93,31;-2,74;163;0;0;12,78;-2,74;-1
2021-04-04 04:10:00;2;93,36;-2,84;120;0;0;12,78;-2,69;-1
2021-04-04 04:15:00;3;93,22;-2,97;108;0;0;12,78;-2,75;-1
2021-04-04 04:20:00;4;93,24;-3,03;13;0;0;12,78;-2,75;-1
2021-04-04 04:25:00;5;93,57;-3,09;115;0;0;12,77;-2,69;-1
2021-04-04 04:30:00;6;93,84;-3,11;148;0;0;12,77;-2,7;-1
2021-04-04 04:35:00;7;93,43;-3,12;225;0;0;12,77;-2,6;-1
2021-04-04 04:40:00;8;94,02;-3,04;170;0;0;12,77;-2,32;-1
2021-04-04 04:45:00;9;93,85;-3,07;275;0;0;12,77;-1,85;-1
2021-04-04 04:50:00;10;94,47;-2,99;188;0;0;12,77;-1,17;-1
2021-04-04 04:55:00;11;94,66;-3,04;230;0;0;12,77;-0,19;-1
2021-04-04 05:00:00;0;96;-2,99;165;0;0;12,77;0,95;-1
2021-04-04 05:05:00;1;96,2;-3;240;0;0;12,77;2,39;-1
2021-04-04 05:10:00;2;96,07;-2,98;180;0;0;12,78;3,98;-1
2021-04-04 05:15:00;3;95,55;-2,96;188;0;0;12,79;5,76;-1
2021-04-04 05:20:00;4;95,16;-3,06;265;0;0;12,8;7,56;-1
2021-04-04 05:25:00;5;95,46;-3,22;178;0;0;12,81;9,39;-1
2021-04-04 05:30:00;6;96,41;-3;155;0;0;12,82;11,3;-1
2021-04-04 05:35:00;7;96,31;-3,08;95;0;0;12,84;13,1;-1
2021-04-04 05:40:00;8;96,61;-3,02;115;0;0;12,85;14,93;-1
2021-04-04 05:45:00;9;95,94;-2,97;125;0,9;0;12,87;16,66;-1
2021-04-04 05:50:00;10;95,01;-2,89;103;0;0;12,89;18,46;-1
2021-04-04 05:55:00;11;94,89;-2,94;268;0;0;12,91;20,22;-1
2021-04-04 06:00:00;0;95,04;-2,81;5;0;0;12,94;25,4;-1
2021-04-04 06:05:00;1;95,46;-2,65;70;0;0;12,96;23,88;-1
2021-04-04 06:10:00;2;95,61;-2,4;270;0;0;12,99;25,53;-1
2021-04-04 06:15:00;3;95,42;-2,14;235;0;0;13,02;41,91;-1
2021-04-04 06:20:00;4;94,65;-1,84;153;0;0;13,06;72,72;-1
2021-04-04 06:25:00;5;92,18;-1,44;208;0;0;13,1;89,21;-1
2021-04-04 06:30:00;6;90,08;-1,13;253;0;0;13,14;63,19;-1
2021-04-04 06:35:00;7;90,3;-0,94;175;0;0;13,2;42,32;-1
2021-04-04 06:40:00;8;89,27;-0,64;253;0,7;0;13,25;55,1;-1
2021-04-04 06:45:00;9;89,5;-0,21;328;0,3;0;13,31;54,24;-1
2021-04-04 06:50:00;10;87,57;0,09;178;0;0;13,37;41,55;-1
2021-04-04 06:55:00;11;87,4;0,39;305;0;0;13,44;38,53;-1
2021-04-04 07:00:00;0;86,86;0,92;178;0,3;0;13,52;75,95;-1
2021-04-04 07:05:00;1;83,17;1,78;345;0,1;0;13,6;55,02;-1
2021-04-04 07:10:00;2;79,95;2,59;45;0,1;0;13,68;48,15;-1
2021-04-04 07:15:00;3;75,89;3,29;58;0,4;0;14,82;107,04;-1
2021-04-04 07:20:00;4;74,29;3,92;345;0,3;0;14,85;219,12;-1
2021-04-04 07:25:00;5;71,52;4,73;75;0;0;14,2;89,78;-1
2021-04-04 07:30:00;6;69,75;5,08;60;0,1;0;14,35;122,21;-1
2021-04-04 07:35:00;7;67,13;5,38;275;0,4;0;14,81;190,97;-1
2021-04-04 07:40:00;8;64,92;5,76;328;0,8;0;14,79;133,66;-1
2021-04-04 07:45:00;9;66,2;6,21;318;0,5;0;14,76;112,13;-1
2021-04-04 07:50:00;10;64,91;6,53;310;1,3;0;14,73;52,98;-1
2021-04-04 07:55:00;11;63,54;6,3;333;1,3;0;14,75;59,16;-1
2021-04-04 08:00:00;0;65,86;6,64;358;0,2;0;14,73;58,16;-1
2021-04-04 08:05:00;1;63,1;6,9;278;1,3;0;14,73;85,29;-1
2021-04-04 08:10:00;2;63,78;7,01;45;0,4;0;14,73;57,34;-1
2021-04-04 08:15:00;3;66,43;6,94;5;0,4;0;14,7;85,11;-1
2021-04-04 08:20:00;4;60,42;7,27;310;1,8;0;14,7;81,16;-1
2021-04-04 08:25:00;5;61,39;7,23;358;0,8;0;14,67;240,16;-1
2021-04-04 08:30:00;6;61,09;7,63;23;0,5;0;14,68;303,15;-1
2021-04-04 08:35:00;7;57,49;7,96;38;1;0;14,67;153,94;-1
2021-04-04 08:40:00;8;60,04;7,94;135;0,8;0;14,67;116,38;-1
2021-04-04 08:45:00;9;60,91;8,23;60;0,9;0;14,65;217,89;-1
2021-04-04 08:50:00;10;58,49;8,6;68;0,8;0;14,65;406,69;-1
2021-04-04 08:55:00;11;56,86;8,71;88;0,4;0;14,65;579,53;-1
2021-04-04 09:00:00;0;53,83;9,07;25;1;0;14,62;591,44;-1
2021-04-04 09:05:00;1;54,83;9,49;325;0,8;0;14,59;599,54;-1
2021-04-04 09:10:00;2;55,49;9,64;128;1,2;0;14,59;607,65;-1
2021-04-04 09:15:00;3;53,67;10,35;40;0,7;0;14,56;621,31;-1
2021-04-04 09:20:00;4;47,72;11,15;293;0,7;0;14,52;632,08;-1
2021-04-04 09:25:00;5;49,66;10,61;343;2;0;14,53;640,69;-1
2021-04-04 09:30:00;6;48,52;9,97;190;1,4;0;14,5;650,87;-1
2021-04-04 09:35:00;7;48,46;10,77;325;0,9;0;14,5;658,4;-1
2021-04-04 09:40:00;8;43,48;11,28;195;1,2;0;14,13;668,17;-1
2021-04-04 09:45:00;9;44,46;11,15;15;0,8;0;14,06;679,66;-1
2021-04-04 09:50:00;10;44,36;11,64;300;1,6;0;14,03;687,37;-1
2021-04-04 09:55:00;11;44,04;11,44;15;1,2;0;14;692,15;-1
2021-04-04 10:00:00;0;43,71;11,32;8;0,7;0;14,02;698,2;-1
2021-04-04 10:05:00;1;42,42;11,51;238;0,4;0;14,01;707,17;-1
2021-04-04 10:10:00;2;43,48;11,8;48;0,5;0;13,97;566,78;-1
2021-04-04 10:15:00;3;44,45;11,22;43;1;0;13,98;171,36;-1
2021-04-04 10:20:00;4;45,79;10,63;320;0,5;0;13,97;88,45;-1
2021-04-04 10:25:00;5;45,09;10,3;35;0,5;0;13,98;313,6;-1
2021-04-04 10:30:00;6;43,01;10,83;38;1,2;0;13,98;726,87;-1
2021-04-04 10:35:00;7;41,61;11,28;225;1,2;0;13,98;106,11;-1
2021-04-04 10:40:00;8;43,9;10,66;48;1,2;0;14;107,76;-1
2021-04-04 10:45:00;9;44,13;11;173;0,4;0;14;814,42;-1
2021-04-04 10:50:00;10;40,74;12,86;153;1,2;0;14,01;823,5;-1
2021-04-04 10:55:00;11;40,58;12,12;215;0,9;0;13,97;813,15;-1
2021-04-04 11:00:00;0;38,63;12,57;225;1,1;0;13,98;826,49;-1
2021-04-04 11:05:00;1;38,74;12,69;238;0,8;0;13,98;718,13;-1
2021-04-04 11:10:00;2;37,81;12,94;333;1,7;0;13,94;831,9;-1
2021-04-04 11:15:00;3;36,92;13,52;53;1,2;0;13,95;831,66;-1
2021-04-04 11:20:00;4;38,31;12,27;345;0,5;0;13,94;260,79;-1
2021-04-04 11:25:00;5;40,13;11,84;15;0,7;0;13,95;174,14;-1
2021-04-04 11:30:00;6;39,28;11,58;298;0,4;0;13,94;722,18;-1
2021-04-04 11:35:00;7;37,04;12,45;278;1;0;13,96;612,64;-1
2021-04-04 11:40:00;8;38,72;12,22;248;1;0;13,95;864,34;-1
2021-04-04 11:45:00;9;34,09;12,87;293;0,1;0;13,95;174,47;-1
2021-04-04 11:50:00;10;37,7;11,64;98;1,2;0;13,94;253,28;-1
2021-04-04 11:55:00;11;34,65;12,8;148;0,5;0;13,96;863,33;-1
2021-04-04 12:00:00;0;34,19;13,01;335;2,3;0;13,95;909,9;-1
2021-04-04 12:05:00;1;34,49;12,57;90;1;0;13,95;266,03;-1
2021-04-04 12:10:00;2;34,11;12,84;208;1,4;0;13,95;864,24;-1
2021-04-04 12:15:00;3;37,33;13,18;298;0,8;0;13,96;182,37;-1
2021-04-04 12:20:00;4;38,14;12,47;335;1,1;0;13,94;166,91;-1
2021-04-04 12:25:00;5;41,79;12;350;0,1;0;13,94;146,99;-1
2021-04-04 12:30:00;6;39,23;12,02;235;0,5;0;13,94;157,93;-1
2021-04-04 12:35:00;7;38,46;12,03;288;0,2;0;13,94;801,29;-1
2021-04-04 12:40:00;8;33,15;13,89;33;1,1;0;13,95;829,41;-1
2021-04-04 12:45:00;9;34,69;13,4;35;1,4;0;13,95;240,71;-1
2021-04-04 12:50:00;10;35,54;13;295;1,8;0;13,95;800,42;-1
2021-04-04 12:55:00;11;34,52;13,39;193;0,3;0;13,91;788,79;-1
2021-04-04 13:00:00;0;34,95;12,96;358;2,3;0;13,91;229,6;-1
2021-04-04 13:05:00;1;36,78;12,67;295;0,4;0;13,95;222,51;0
2021-04-04 13:10:00;2;38,08;12,64;340;0,7;0;13,95;260,1;0
2021-04-04 13:15:00;3;35,79;12,92;178;1;0;13,95;722,02;0
2021-04-04 13:20:00;4;35,27;13,02;178;0,8;0;13,95;174,77;0
2021-04-04 13:25:00;5;38,51;12,58;335;1,9;0;13,95;167,42;0
2021-04-04 13:30:00;6;39,08;12,33;310;0,6;0;13,95;153,51;0
2021-04-04 13:35:00;7;36,28;12,9;288;0,8;0;13,94;656,13;0
2021-04-04 13:40:00;8;34,13;13,12;248;0,5;0;13,96;653,65;0
2021-04-04 13:45:00;9;37,47;12,77;335;1,3;0;13,94;443,82;0
2021-04-04 13:50:00;10;38,55;12,98;308;1,2;0;13,96;587,33;0
2021-04-04 13:55:00;11;35,49;13,4;245;0,6;0;13,95;580,9;0
2021-04-04 14:00:00;0;35,92;13,13;5;0,7;0;13,95;588,07;0
2021-04-04 14:05:00;1;37,76;13,47;128;0,6;0;13,94;440,51;0
2021-04-04 14:10:00;2;33,73;13,7;165;0,6;0;13,95;128,7;0
2021-04-04 14:15:00;3;35,08;13,7;338;1,7;0;13,94;513,01;0
2021-04-04 14:20:00;4;35,73;13,46;320;3;0;13,95;532,03;0
2021-04-04 14:25:00;5;35,42;13,59;83;0,3;0;13,95;295,91;0
2021-04-04 14:30:00;6;34,76;13,79;8;0,7;0;13,95;495,31;0
2021-04-04 14:35:00;7;34,45;13,34;215;0,7;0;13,95;490,6;0
2021-04-04 14:40:00;8;37,5;13,92;258;0,9;0;13,95;277,43;0
2021-04-04 14:45:00;9;34,03;13,83;260;0,7;0;13,95;251,51;0
2021-04-04 14:50:00;10;34,68;13,52;295;1,1;0;13,95;235,34;0
2021-04-04 14:55:00;11;35,91;13,3;268;1,5;0;13,95;166,12;0
2021-04-04 15:00:00;0;34,96;13,23;315;1,9;0;13,98;308,14;0
2021-04-04 15:05:00;1;36,37;12,95;238;0,4;0;13,98;169,54;0
2021-04-04 15:10:00;2;36,99;13,27;320;0,7;0;13,98;221,04;0
2021-04-04 15:15:00;3;39,21;12,97;338;1;0;13,98;80,37;0
2021-04-04 15:20:00;4;37,44;12,95;150;0,6;0;13,98;79,07;0
2021-04-04 15:25:00;5;39,07;12,73;355;0,7;0;13,98;169,52;0
2021-04-04 15:30:00;6;38,74;13,07;23;1;0;13,98;92,06;0
2021-04-04 15:35:00;7;37,1;13,23;243;0,7;0;14,02;118,93;0
2021-04-04 15:40:00;8;37,84;13,07;295;1,2;0;14,01;127,47;0
2021-04-04 15:45:00;9;38,59;13,09;273;1,1;0;14;81;0
2021-04-04 15:50:00;10;37,83;12,86;43;2;0;14,01;66,82;0
2021-04-04 15:55:00;11;37,29;12,78;238;1,2;0;14,02;101,64;0
2021-04-04 16:00:00;0;38,12;12,6;85;0,7;0;14,01;102,26;0
2021-04-04 16:05:00;1;38,31;12,58;308;0,4;0;14,02;69,89;0
2021-04-04 16:10:00;2;38,06;12,59;95;0,8;0;14;58,44;0
2021-04-04 16:15:00;3;38,86;12,66;65;0,5;0;14;53,16;0
2021-04-04 16:20:00;4;38,57;12,46;23;0,9;0;14,04;54,79;0
2021-04-04 16:25:00;5;39,33;12,36;308;0,3;0;14,04;50,99;0
2021-04-04 16:30:00;6;40,07;12,32;48;0,4;0;14,04;50,01;0
2021-04-04 16:35:00;7;39,72;12,17;213;0,1;0;14,06;44,74;0
2021-04-04 16:40:00;8;40,52;11,96;178;0,6;0;14,06;42,67;0
2021-04-04 16:45:00;9;41,58;11,84;285;0,7;0;14,06;40,66;0
2021-04-04 16:50:00;10;40,58;11,86;35;0,1;0;14,06;36,83;0
2021-04-04 16:55:00;11;44,41;11,71;320;0;0;14,05;37,59;0
2021-04-04 17:00:00;0;41,34;11,69;325;0,6;0;14,09;32,39;0
2021-04-04 17:05:00;1;43,85;11,7;125;0,3;0;14,08;30,5;0
2021-04-04 17:10:00;2;43,19;11,31;180;0;0;14,07;27,2;0
2021-04-04 17:15:00;3;44,7;10,95;150;0;0;14,07;24,12;0
2021-04-04 17:20:00;4;45,96;10,71;323;0;0;13,98;21,46;0
2021-04-04 17:25:00;5;46,27;10,59;55;0;0;13,83;18,95;0
2021-04-04 17:30:00;6;47,02;10,45;323;0;0;13,75;16,42;0
2021-04-04 17:35:00;7;47,81;10,33;355;0;0;13,69;13,71;0
2021-04-04 17:40:00;8;48,94;10,05;18;0;0;13,64;10,88;0
2021-04-04 17:45:00;9;50,45;9,61;25;0;0;13,6;8,32;0
2021-04-04 17:50:00;10;51,79;9,27;13;0;0;13,55;5,7;0
2021-04-04 17:55:00;11;52,23;9,1;348;0;0;13,51;3,56;0
2021-04-04 18:00:00;0;53,75;8,78;288;0;0;13,46;1,78;0
2021-04-04 18:05:00;1;55,23;8,51;198;0;0;13,41;0,32;0
2021-04-04 18:10:00;2;56,18;8,34;178;0;0;13,37;-0,51;0
2021-04-04 18:15:00;3;57,23;8,1;160;0;0;13,34;-1,06;0
2021-04-04 18:20:00;4;58,69;7,8;158;0;0;13,31;-1,26;0
2021-04-04 18:25:00;5;59,94;7,47;155;0;0;13,28;-1,36;0
2021-04-04 18:30:00;6;61,75;7,17;228;0;0;13,26;-1,56;0
2021-04-04 18:35:00;7;63,52;6,87;260;0;0;13,24;-1,54;0
2021-04-04 18:40:00;8;64,9;6,62;318;0;0;13,22;-1,58;0
2021-04-04 18:45:00;9;65,86;6,39;338;0;0;13,2;-1,68;0
2021-04-04 18:50:00;10;66,2;6,28;23;0;0;13,19;-1,65;0
2021-04-04 18:55:00;11;66,69;6,18;8;0;0;13,18;-1,71;0
2021-04-04 19:00:00;0;67,25;6;358;0;0;13,17;-1,75;0
2021-04-04 19:05:00;1;68,63;5,7;275;0;0;13,16;-1,68;0
2021-04-04 19:10:00;2;70,51;5,41;15;0;0;13,15;-1,76;0
2021-04-04 19:15:00;3;71,4;5,26;235;0;0;13,14;-1,79;0
2021-04-04 19:20:00;4;72,29;5,11;200;0;0;13,14;-1,79;0
2021-04-04 19:25:00;5;72,33;5,1;140;0;0;13,13;-1,85;0
2021-04-04 19:30:00;6;71,59;4,9;140;0;0;13,12;-1,89;0
2021-04-04 19:35:00;7;73,29;4,63;150;0;0;13,12;-1,93;0
2021-04-04 19:40:00;8;73,75;4,23;155;0;0;13,11;-1,94;0
2021-04-04 19:45:00;9;75,74;4,08;140;0;0;13,11;-1,96;0
2021-04-04 19:50:00;10;76,85;3,93;228;0;0;13,1;-1,9;0
2021-04-04 19:55:00;11;77,82;3,9;173;0;0;13,1;-1,98;0
2021-04-04 20:00:00;0;76,4;3,89;165;0;0;13,09;-2,04;0
2021-04-04 20:05:00;1;77,99;3,73;160;0;0;13,09;-1,99;0
2021-04-04 20:10:00;2;79,34;3,58;135;0;0;13,08;-2,02;0
2021-04-04 20:15:00;3;80,17;3,38;135;0;0;13,08;-2,07;0
2021-04-04 20:20:00;4;82,08;3,25;318;0;0;13,07;-2,06;0
2021-04-04 20:25:00;5;81,23;3,36;275;0;0;13,07;-2,09;0
2021-04-04 20:30:00;6;81,65;3,24;165;0;0;13,07;-2,08;0
2021-04-04 20:35:00;7;81,13;3,04;115;0;0;13,06;-2,06;0
2021-04-04 20:40:00;8;83,63;2,82;323;0;0;13,06;-2,17;0
2021-04-04 20:45:00;9;84,51;2,69;270;0;0;13,06;-2,14;0
2021-04-04 20:50:00;10;84,75;2,7;170;0;0;13,05;-2,16;0
2021-04-04 20:55:00;11;83,39;2,6;138;0;0;13,05;-2,24;0
2021-04-04 21:00:00;0;81,97;2,42;138;0;0;13,05;-2,16;0
2021-04-04 21:05:00;1;83,14;2,21;125;0;0;13,04;-2,25;0
2021-04-04 21:10:00;2;84,41;2,01;168;0;0;13,04;-2,25;0
2021-04-04 21:15:00;3;84,62;1,9;145;0;0;13,03;-2,26;0
2021-04-04 21:20:00;4;86,21;1,74;48;0;0;13,03;-2,26;0
2021-04-04 21:25:00;5;88,66;1,71;178;0;0;13,03;-2,22;0
2021-04-04 21:30:00;6;89,03;1,85;135;0;0;13,03;-2,25;0
2021-04-04 21:35:00;7;86,6;1,83;150;0;0;13,02;-2,31;0
2021-04-04 21:40:00;8;87,1;1,65;190;0;0;13,02;-2,31;0
2021-04-04 21:45:00;9;87,89;1,53;188;0;0;13,02;-2,27;0
2021-04-04 21:50:00;10;88,54;1,43;168;0;0;13,02;-2,3;0
2021-04-04 21:55:00;11;88,56;1,35;175;0;0;13,01;-2,34;0
2021-04-04 22:00:00;0;88,99;1,16;168;0;0;13,01;-2,33;0
2021-04-04 22:05:00;1;89,63;1,08;165;0;0;13;-2,36;0
2021-04-04 22:10:00;2;90,68;0,92;68;0;0;13;-2,36;0
2021-04-04 22:15:00;3;89,12;0,81;135;0;0;13;-2,4;0
2021-04-04 22:20:00;4;88,21;0,73;145;0;0;13;-2,33;0
2021-04-04 22:25:00;5;88,75;0,61;140;0;0;12,99;-2,43;0
2021-04-04 22:30:00;6;89,02;0,51;165;0;0;12,99;-2,34;0
2021-04-04 22:35:00;7;90,9;0,47;145;0;0;12,99;-2,41;0
2021-04-04 22:40:00;8;90,25;0,37;105;0;0;12,99;-2,41;0
2021-04-04 22:45:00;9;88,84;0,29;115;0;0;12,98;-2,43;0
2021-04-04 22:50:00;10;90,66;0,18;333;0;0;12,98;-2,42;0
2021-04-04 22:55:00;11;93,42;0,2;308;0;0;12,98;-2,49;0
2021-04-04 23:00:00;0;92,67;0,21;133;0;0;12,98;-2,49;0
2021-04-04 23:05:00;1;92,07;0,08;148;0;0;12,97;-2,51;0
2021-04-04 23:10:00;2;89,55;-0,01;15;0;0;12,97;-2,41;0
2021-04-04 23:15:00;3;90,89;-0,08;325;0;0;12,97;-2,49;0
2021-04-04 23:20:00;4;92,42;-0,06;50;0;0;12,97;-2,49;0
2021-04-04 23:25:00;5;93,11;-0,06;155;0;0;12,97;-2,44;0
2021-04-04 23:30:00;6;91,49;-0,15;125;0;0;12,96;-2,45;0
2021-04-04 23:35:00;7;91,67;-0,24;138;0;0;12,96;-2,56;0
2021-04-04 23:40:00;8;92,02;-0,4;155;0;0;12,96;-2,5;0
2021-04-04 23:45:00;9;93,6;-0,46;160;0;0;12,96;-2,48;0
2021-04-04 23:50:00;10;94,57;-0,45;155;0;0;12,96;-2,53;0
2021-04-04 23:55:00;11;95,48;-0,46;200;0;0;12,95;-2,52;0
2021-04-05 00:00:00;0;96,54;-0,38;85;0;0;12,95;-2,54;0
2021-04-05 00:05:00;1;95,65;-0,57;168;0;0;12,95;-2,52;0
2021-04-05 00:10:00;2;94,89;-0,6;130;0;0;12,95;-2,55;0
2021-04-05 00:15:00;3;94,43;-0,62;145;0;0;12,94;-2,55;0
2021-04-05 00:20:00;4;94,37;-0,75;150;0,6;0;12,94;-2,57;0
2021-04-05 00:25:00;5;94,54;-0,8;173;0,4;0;12,94;-2,63;0
2021-04-05 00:30:00;6;94,49;-0,91;160;0,8;0;12,94;-2,56;0
2021-04-05 00:35:00;7;94,82;-0,87;163;0,3;0;12,94;-2,54;0
2021-04-05 00:40:00;8;94,33;-0,93;55;0,3;0;12,94;-2,62;0
2021-04-05 00:45:00;9;94,43;-0,99;55;0,1;0;12,93;-2,53;0
2021-04-05 00:50:00;10;94,8;-1,02;175;0;0;12,93;-2,57;0
2021-04-05 00:55:00;11;94,89;-1;128;0,6;0;12,93;-2,58;0
2021-04-05 01:00:00;0;94,23;-1,06;28;0;0;12,93;-2,61;-1
2021-04-05 01:05:00;1;94,24;-1,13;115;0;0;12,88;-2,5;-1
2021-04-05 01:10:00;2;94,6;-1,06;135;0,2;0;12,87;-2,48;-1
2021-04-05 01:15:00;3;94,75;-1,05;98;0,2;0;12,87;-2,59;-1
2021-04-05 01:20:00;4;94,96;-1,11;143;0,8;0;12,87;-2,56;-1
2021-04-05 01:25:00;5;95,4;-1,13;78;0,2;0;12,87;-2,54;-1
2021-04-05 01:30:00;6;95,98;-1,05;60;0,6;0;12,86;-2,56;-1
2021-04-05 01:35:00;7;96,05;-1,02;103;0,3;0;12,86;-2,54;-1
2021-04-05 01:40:00;8;96,09;-1,04;75;0,6;0;12,86;-2,56;-1
2021-04-05 01:45:00;9;96,14;-1,1;75;0,5;0;12,86;-2,53;-1
2021-04-05 01:50:00;10;96,27;-1,06;133;0,3;0;12,85;-2,52;-1
2021-04-05 01:55:00;11;96,39;-1,03;125;0,3;0;12,85;-2,57;-1
2021-04-05 02:00:00;0;96,61;-1,09;45;0;0;12,85;-2,57;-1
2021-04-05 02:05:00;1;96,75;-1,14;128;0,6;0;12,85;-2,49;-1
2021-04-05 02:10:00;2;96,82;-1,19;120;0,2;0;12,84;-2,56;-1
2021-04-05 02:15:00;3;96,94;-1,16;128;0,1;0;12,84;-2,51;-1
2021-04-05 02:20:00;4;96,83;-1,18;130;0,7;0;12,84;-2,61;-1
2021-04-05 02:25:00;5;97,01;-1,11;58;0,8;0;12,84;-2,55;-1
2021-04-05 02:30:00;6;96,87;-1,13;135;0,3;0;12,83;-2,54;-1
2021-04-05 02:35:00;7;96,72;-1,11;133;0,7;0;12,83;-2,51;-1
2021-04-05 02:40:00;8;96,75;-1,13;145;0,3;0;12,83;-2,5;-1
2021-04-05 02:45:00;9;96,92;-1,19;75;0,2;0;12,82;-2,52;-1
2021-04-05 02:50:00;10;97,26;-1,11;85;0,2;0;12,82;-2,5;-1
2021-04-05 02:55:00;11;96,88;-1,09;95;1;0;12,82;-2,56;-1
2021-04-05 03:00:00;0;96,73;-1,03;135;0,9;0;12,82;-2,58;-1
2021-04-05 03:05:00;1;97,07;-0,97;108;0,5;0;12,81;-2,5;-1
2021-04-05 03:10:00;2;97,43;-0,99;125;0,1;0;12,69;-2,33;-1
2021-04-05 03:15:00;3;97,42;-0,95;125;0;0;12,76;-2,25;-1
2021-04-05 03:20:00;4;97,67;-0,96;63;0;0;12,79;-2,34;-1
2021-04-05 03:25:00;5;97,8;-0,99;130;0;0;12,79;-2,42;-1
2021-04-05 03:30:00;6;97,94;-0,88;130;0,6;0;12,79;-2,42;-1
2021-04-05 03:35:00;7;97,71;-0,88;130;0,3;0;12,79;-2,47;-1
2021-04-05 03:40:00;8;97,31;-0,99;120;0,4;0;12,79;-2,51;-1
2021-04-05 03:45:00;9;97,31;-0,99;93;0,8;0;12,79;-2,55;-1
2021-04-05 03:50:00;10;97,49;-0,92;125;0,6;0;12,79;-2,53;-1
2021-04-05 03:55:00;11;97,65;-0,82;120;0,8;0;12,79;-2,54;-1
2021-04-05 04:00:00;0;97,62;-0,68;75;0,9;0;12,79;-2,49;-1
2021-04-05 04:05:00;1;97,54;-0,64;125;0,5;0;12,78;-2,49;-1
2021-04-05 04:10:00;2;97,5;-0,62;120;0,2;0;12,78;-2,55;-1
2021-04-05 04:15:00;3;97,4;-0,48;148;0,7;0;12,78;-2,53;-1
2021-04-05 04:20:00;4;97,14;-0,35;110;0,4;0;12,78;-2,46;-1
2021-04-05 04:25:00;5;96,99;-0,29;138;0,2;0;12,78;-2,52;-1
2021-04-05 04:30:00;6;96,94;-0,23;195;0,4;0;12,78;-2,42;-1
2021-04-05 04:35:00;7;96,72;-0,21;140;0,4;0;12,78;-2,43;-1
2021-04-05 04:40:00;8;96,66;-0,12;148;1;0;12,77;-2,32;-1
2021-04-05 04:45:00;9;96,68;0,75;155;2,6;0;12,77;-1,99;-1
2021-04-05 04:50:00;10;95,36;1,54;135;0,4;0;12,77;-1,69;-1
2021-04-05 04:55:00;11;93,56;1,96;150;0,9;0;12,77;-1,18;-1
2021-04-05 05:00:00;0;90,75;2,76;88;1,1;0;12,78;0,22;-1
2021-04-05 05:05:00;1;88,44;2,2;155;0,2;0;12,78;2,28;-1
2021-04-05 05:10:00;2;91,57;2,17;73;0,7;0;12,79;3,88;-1
2021-04-05 05:15:00;3;89,98;2,47;128;0,8;0;12,8;6,07;-1
2021-04-05 05:20:00;4;88,45;3,17;115;0,1;0;12,81;8,43;-1
2021-04-05 05:25:00;5;88,12;3,27;78;0,3;0;12,82;10,72;-1
2021-04-05 05:30:00;6;87,47;3,61;195;0,7;0;12,84;13,87;-1
2021-04-05 05:35:00;7;84,83;4,19;178;0,9;0;12,86;17,6;-1
2021-04-05 05:40:00;8;81,05;5,19;240;1,1;0;12,88;23,19;-1
2021-04-05 05:45:00;9;79,31;5,68;13;1,1;0;12,92;31,21;-1
2021-04-05 05:50:00;10;77,37;5,9;355;2;0;12,97;36,42;-1
2021-04-05 05:55:00;11;77,67;5,93;110;1,4;0;13,02;43,11;-1
2021-04-05 06:00:00;0;76,66;6,11;125;1,1;0;13,09;50,7;-1
2021-04-05 06:05:00;1;77,1;6,27;225;0,9;0;13,15;50,71;-1
2021-04-05 06:10:00;2;76,78;6,19;98;0,7;0;13,21;50,14;-1
2021-04-05 06:15:00;3;75,31;6,4;270;1,6;0;13,3;62,01;-1
2021-04-05 06:20:00;4;75,54;6,46;43;1,3;0;13,41;70,74;-1
2021-04-05 06:25:00;5;74,44;6,55;210;3,6;0;13,51;63,62;-1
2021-04-05 06:30:00;6;74,53;6,54;148;1,1;0;13,59;60,53;-1
