Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite2_Pyranometer;Windrichtung_mittel;Steuerung_MC55i
2021-04-18 01:30:00;8;100;0,9;55;0,8;0;12,68;2,22;68;-1
2021-04-18 01:45:00;11;100;0,94;60;0,6;0;12,67;2,23;51;-1
2021-04-18 02:00:00;2;100;0,88;65;0,57;0;12,67;2,21;68;-1
2021-04-18 02:15:00;5;100;0,87;48;0,67;0;12,66;2,25;49;-1
2021-04-18 02:30:00;8;100;0,89;35;0,57;0;12,66;2,17;35;-1
2021-04-18 02:45:00;11;100;0,93;53;0,73;0;12,65;2,21;50;-1
2021-04-18 03:00:00;2;100;0,96;60;0,53;0;12,64;2,19;58;-1
2021-04-18 03:15:00;5;100;0,98;48;0,37;0;12,64;2,2;62;-1
2021-04-18 03:30:00;8;100;1;38;0,4;0;12,63;2,19;38;-1
2021-04-18 03:45:00;11;100;1,06;28;0,3;0;12,63;2,2;133;-1
2021-04-18 04:00:00;2;100;1,08;38;0,37;0;12,62;2,21;47;-1
2021-04-18 04:15:00;5;100;1,07;48;0,5;0;12,61;2,34;56;-1
2021-04-18 04:30:00;8;100;1,13;55;0,27;0;12,61;2,84;57;-1
2021-04-18 04:45:00;11;100;1,17;73;0,33;0;12,6;3,55;68;-1
2021-04-18 05:00:00;2;100;1,26;55;0,23;0;12,6;5,61;54;-1
2021-04-18 05:15:00;5;100;1,32;50;0,1;0;12,59;8,31;35;-1
2021-04-18 05:30:00;8;100;1,45;128;0,03;0;12,61;15,4;115;-1
2021-04-18 05:45:00;11;100;1,58;338;0;0;12,63;23,13;144;-1
2021-04-18 06:00:00;2;100;1,66;265;0,3;0;12,65;30,28;237;-1
2021-04-18 06:15:00;5;100;1,65;235;0,23;0;12,69;39,69;218;-1
2021-04-18 06:30:00;8;100;1,86;205;0,37;0;12,78;61,51;233;-1
2021-04-18 06:45:00;11;100;2,16;273;0,4;0;12,92;69,62;244;-1
2021-04-18 07:00:00;2;100;2,36;228;0,37;0;12,98;65,19;240;-1
2021-04-18 07:15:00;5;100;2,48;248;0,4;0;13,03;63,08;267;-1
2021-04-18 07:30:00;8;100;2,55;240;0,33;0;13,09;74,37;238;-1
2021-04-18 07:45:00;11;100;2,83;48;0,47;0;13,21;91,52;174;-1
2021-04-18 08:00:00;2;100;3,16;315;0,43;0;13,29;85,35;208;-1
2021-04-18 08:15:00;5;98,8;3,23;33;0,23;0;13,26;77,45;131;-1
2021-04-18 08:30:00;8;97,24;3,64;145;0,3;0;13,43;117,25;222;-1
2021-04-18 08:45:00;11;90,89;3,79;25;0,63;0;13,8;130,42;141;-1
2021-04-18 09:00:00;2;87,02;4,17;338;0,57;0;14,61;173,04;277;-1
2021-04-18 09:15:00;5;82,89;4,82;30;0,5;0;14,67;183,64;51;-1
2021-04-18 09:30:00;8;79,52;5,01;18;0,33;0;14,65;174,8;27;-1
2021-04-18 09:45:00;11;81,45;5,22;340;0,5;0;14,64;145,48;199;-1
2021-04-18 10:00:00;2;79,78;5,28;180;0,4;0;14,63;149,75;168;-1
2021-04-18 10:15:00;5;80,85;5,12;85;0,6;0;14,59;103,8;153;-1
2021-04-18 10:30:00;8;82,78;5,01;335;0,43;0;14,61;118,1;248;-1
2021-04-18 10:45:00;11;80,25;5,56;8;0,4;0;14,63;129,02;155;-1
2021-04-18 11:00:00;2;78,66;5,65;330;0,53;0;14,63;135,71;238;-1
2021-04-18 11:15:00;5;81,95;5,65;260;0,23;0;14,6;91,03;118;-1
2021-04-18 11:30:00;8;79,6;5,9;325;0,3;0;14,63;146,07;298;-1
2021-04-18 11:45:00;11;79,92;6,12;35;0,3;0;14,2;149,04;113;-1
2021-04-18 12:00:00;2;78,6;5,86;305;0,37;0;14,14;76,18;232;-1
2021-04-18 12:15:00;5;79,07;5,8;243;0,3;0;13,76;49,8;210;-1
2021-04-18 12:30:00;8;80,14;5,79;245;0,43;0;13,77;57,61;193;-1
2021-04-18 12:45:00;11;79,71;5,9;75;0,23;0;13,71;66,78;236;-1
2021-04-18 13:00:00;2;77,78;6,1;208;0,27;0;14,08;122,95;261;-1
2021-04-18 13:15:00;5;76,28;6,52;215;0,3;0;14,21;109,92;214;0
2021-04-18 13:30:00;8;76,5;6,51;23;0,5;0;14,18;64,17;194;0
2021-04-18 13:45:00;11;76,35;6,57;268;0,53;0;14,2;125,24;214;0
2021-04-18 14:00:00;2;72,05;7,23;60;0,77;0;14,19;202,56;129;0
2021-04-18 14:15:00;5;71,52;7,38;333;0,77;0;14,17;116,32;256;0
2021-04-18 14:30:00;8;74,2;7,17;48;0,4;0;14,16;76,31;179;0
2021-04-18 14:45:00;11;74,96;7,21;308;0,47;0;14,17;113,92;319;0
2021-04-18 15:00:00;2;72,97;7,45;268;0,3;0;14,17;118,82;244;0
2021-04-18 15:15:00;5;73,67;7,25;78;0,17;0;14,17;107,84;241;0
2021-04-18 15:30:00;8;74,82;7,21;15;0,33;0;14,16;78,7;123;0
2021-04-18 15:45:00;11;74,45;7,28;325;0,47;0;14,17;103,89;273;0
2021-04-18 16:00:00;2;73,36;7,47;318;0,6;0;14,17;97,16;305;0
2021-04-18 16:15:00;5;73,95;7,28;198;0,37;0;14,16;64,53;277;0
2021-04-18 16:30:00;8;76,06;7,17;75;0,17;0;14,14;52,36;42;0
2021-04-18 16:45:00;11;77,51;7,11;110;0,13;0;13,79;33,53;166;0
2021-04-18 17:00:00;2;79,05;6,87;135;0,13;0;13,39;24,61;237;0
2021-04-18 17:15:00;5;81,75;6,71;313;0,1;0;13,25;23,44;316;0
2021-04-18 17:30:00;8;81,63;6,6;265;0,2;0;13,22;20,28;218;0
2021-04-18 17:45:00;11;83,51;6,39;15;0,03;0;13,03;12,58;212;0
2021-04-18 18:00:00;2;83,66;6,06;75;0,03;0;12,95;6,93;62;0
2021-04-18 18:15:00;5;82,8;5,85;248;0,07;0;12,91;4,72;275;0
2021-04-18 18:30:00;8;85,33;5,6;295;0,47;0;12,89;2,79;280;0
2021-04-18 18:45:00;11;85,81;5,32;273;0,43;0;12,88;1,91;264;0
2021-04-18 19:00:00;2;84,44;5,23;235;0,03;0;12,87;1,87;222;0
2021-04-18 19:15:00;5;87,01;4,88;260;0,13;0;12,85;1,87;260;0
2021-04-18 19:30:00;8;87,61;4,78;260;0,03;0;12,85;1,89;294;0
2021-04-18 19:45:00;11;86,02;4,98;220;0,1;0;12,84;1,85;244;0
2021-04-18 20:00:00;2;85,61;5,04;258;0,27;0;12,83;1,95;260;0
2021-04-18 20:15:00;5;85,18;5,15;255;0,47;0;12,83;1,94;249;0
2021-04-18 20:30:00;8;84,1;5,29;248;0,33;0;12,82;1,93;247;0
2021-04-18 20:45:00;11;84,9;5,16;200;0;0;12,82;1,97;232;0
2021-04-18 21:00:00;2;85,51;5,13;280;0,33;0;12,81;1,95;249;0
2021-04-18 21:15:00;5;84,44;5,21;238;0,47;0;12,81;1,98;242;0
2021-04-18 21:30:00;8;83,06;5,42;238;0,63;0;12,81;1,97;238;0
2021-04-18 21:45:00;11;83,23;5,41;240;0,7;0;12,8;1,97;234;0
2021-04-18 22:00:00;2;82,9;5,4;238;0,53;0;12,8;1,95;244;0
2021-04-18 22:15:00;5;83,41;5,3;228;0,43;0;12,8;1,95;238;0
2021-04-18 22:30:00;8;84,16;5,18;223;0,43;0;12,79;1,98;232;0
2021-04-18 22:45:00;11;84,82;5,02;238;0,67;0;12,79;1,95;240;0
2021-04-18 23:00:00;2;85,77;4,81;235;0,53;0;12,79;1,96;239;0
2021-04-18 23:15:00;5;86,67;4,67;228;0,6;0;12,78;1,95;232;0
2021-04-18 23:30:00;8;87,74;4,51;243;0,37;0;12,78;1,94;230;0
2021-04-18 23:45:00;11;89,52;4,28;215;0,2;0;12,78;1,98;253;0
2021-04-19 00:00:00;2;87,58;4,42;243;0,17;0;12,78;2;243;0
2021-04-19 00:15:00;5;87,41;4,38;235;0,2;0;12,77;1,99;221;0
2021-04-19 00:30:00;8;88,1;4,26;265;0,27;0;12,77;2,03;220;0
2021-04-19 00:45:00;11;89,5;3,99;230;0,1;0;12,77;2;233;0
2021-04-19 01:00:00;2;90,03;3,9;215;0,3;0;12,77;2,05;230;0
2021-04-19 01:15:00;5;89,55;3,9;245;0,2;0;12,71;1,98;222;-1
2021-04-19 01:30:00;8;90,63;3,66;248;0,27;0;12,7;2;240;-1
2021-04-19 01:45:00;11;91,35;3,6;208;0,23;0;12,7;2,01;207;-1
2021-04-19 02:00:00;2;90,79;3,81;243;0,43;0;12,69;2;237;-1
2021-04-19 02:15:00;5;90,8;3,89;235;0,57;0;12,69;2;237;-1
2021-04-19 02:30:00;8;90,33;3,93;248;0,43;0;12,68;1,96;241;-1
2021-04-19 02:45:00;11;90;4,04;215;0,37;0;12,68;1,97;228;-1
2021-04-19 03:00:00;2;90,13;4,06;228;0,33;0;12,67;1,95;224;-1
2021-04-19 03:15:00;5;90,92;4,16;233;0,53;0;12,67;1,94;232;-1
2021-04-19 03:30:00;8;90,17;4,11;243;0,37;0;12,66;1,92;224;-1
2021-04-19 03:45:00;11;90,36;4,16;238;0,27;0;12,66;1,92;242;-1
2021-04-19 04:00:00;2;92,23;4,12;190;0,2;0;12,65;1,95;226;-1
2021-04-19 04:15:00;5;92,86;4,16;215;0,2;0;12,64;2,05;220;-1
2021-04-19 04:30:00;8;92,69;4,3;235;0,3;0;12,63;2,3;186;-1
2021-04-19 04:45:00;11;92,15;4,28;188;0,23;0;12,63;2,63;210;-1
2021-04-19 05:00:00;2;92,59;4,29;253;0,07;0;12,62;3,87;202;-1
2021-04-19 05:15:00;5;94,84;4,22;228;0,07;0;12,61;4,55;218;-1
2021-04-19 05:30:00;8;95,85;4,13;230;0;0;12,61;8,54;174;-1
2021-04-19 05:45:00;11;96,53;4,15;230;0,43;0;12,64;22,86;238;-1
2021-04-19 06:00:00;2;98,87;4,26;230;0,1;0;12,69;35,37;214;-1
2021-04-19 06:15:00;5;98,37;4,36;155;0,3;0,1;12,69;29,84;211;-1
2021-04-19 06:30:00;8;99,8;4,5;248;0,43;0;12,73;50,9;223;-1
2021-04-19 06:45:00;11;98,68;4,73;248;0,53;0;12,9;88,75;222;-1
2021-04-19 07:00:00;2;94,76;4,88;215;0,53;0;13,07;90,41;220;-1
2021-04-19 07:15:00;5;95,27;4,98;218;0,6;0;13,17;90,81;224;-1
2021-04-19 07:30:00;8;94,61;4,91;238;0,87;0;13,29;106,67;219;-1
2021-04-19 07:45:00;11;97,1;4,86;280;0,87;0;13,44;118,14;251;-1
2021-04-19 08:00:00;2;99,91;4,72;178;0,6;0,1;13,38;89,1;193;-1
2021-04-19 08:15:00;5;100;4,63;200;0,47;0;13,4;98,73;205;-1
2021-04-19 08:30:00;8;100;4,97;238;0,7;0,1;13,47;104,54;226;-1
2021-04-19 08:45:00;11;100;5,03;238;0,6;0;14,18;127,1;240;-1
2021-04-19 09:00:00;2;100;5,23;228;0,63;0;14,62;145,34;241;-1
2021-04-19 09:15:00;5;100;5,4;215;0,63;0;14,55;119,1;229;-1
2021-04-19 09:30:00;8;100;5,63;260;0,83;0,1;14,14;89,8;246;-1
2021-04-19 09:45:00;11;100;5,4;218;0,97;0;13,8;78,08;233;-1
2021-04-19 10:00:00;2;100;5,22;243;0,9;0,1;14,6;109,26;235;-1
2021-04-19 10:15:00;5;100;5,6;255;0,83;0;14,62;111,24;240;-1
2021-04-19 10:30:00;8;100;5,56;250;0,87;0,1;14,63;147,99;236;-1
2021-04-19 10:45:00;11;100;5,91;253;0,93;0,1;14,63;171,38;250;-1
2021-04-19 11:00:00;2;100;6,02;238;0,83;0;14,63;187,5;227;-1
2021-04-19 11:15:00;5;100;6,12;223;0,8;0;14,6;172,81;231;-1
2021-04-19 11:30:00;8;100;6,4;230;0,9;0;14,6;128,01;246;-1
2021-04-19 11:45:00;11;100;6,29;218;1,03;0,1;14,6;178,99;224;-1
2021-04-19 12:00:00;2;100;6,61;245;1,3;0;14,47;203,3;230;-1
2021-04-19 12:15:00;5;99,81;6,82;178;0,67;0;14,17;220,47;184;-1
2021-04-19 12:30:00;8;98,41;7,21;245;0,83;0;14,17;191,38;264;-1
2021-04-19 12:45:00;11;98,74;7,13;208;1,2;0;14,17;217,81;215;-1
2021-04-19 13:00:00;2;100;7,36;235;1,53;0;14,17;205,43;253;-1
2021-04-19 13:15:00;5;98,91;7,59;285;1,67;0;14,15;200,1;267;0
2021-04-19 13:30:00;8;92,91;7,63;300;1,27;0;14,14;199,8;273;0
2021-04-19 13:45:00;11;96,25;7,66;320;0,93;0;14,14;196,36;289;0
2021-04-19 14:00:00;2;93,71;7,49;310;0,9;0;14,14;170,92;253;0
2021-04-19 14:15:00;5;91,58;7,95;288;0,77;0;14,14;206,15;252;0
2021-04-19 14:30:00;8;84,08;8,48;175;0,8;0;14,13;256,04;220;0
2021-04-19 14:45:00;11;88,41;8,2;280;0,87;0;14,11;142,95;268;0
2021-04-19 15:00:00;2;83,8;8,96;270;0,7;0;14,11;211,62;253;0
2021-04-19 15:15:00;5;84,38;8,36;260;1,1;0;14,11;119,02;278;0
2021-04-19 15:30:00;8;89,55;7,5;318;0,73;0;14,1;59,72;272;0
2021-04-19 15:45:00;11;92,53;7,38;245;0,37;0;14,08;45,49;276;0
2021-04-19 16:00:00;2;92,52;7,55;270;0,77;0;14,14;107,34;254;0
2021-04-19 16:15:00;5;91,45;7,81;320;0,8;0;14,14;87,2;283;0
2021-04-19 16:30:00;8;90,78;7,47;258;0,87;0;14,12;63,55;276;0
2021-04-19 16:45:00;11;89,09;7,32;240;1;0;14,13;45,14;253;0
2021-04-19 17:00:00;2;91,46;7,24;228;0,73;0;14,08;39,33;214;0
2021-04-19 17:15:00;5;95,1;6,9;355;0,5;0;13,64;26,54;286;0
2021-04-19 17:30:00;8;98,26;6,56;13;0,27;0;13,3;19,58;226;0
2021-04-19 17:45:00;11;99,98;6,14;28;0,17;0;13,08;14,93;81;0
2021-04-19 18:00:00;2;100;5,8;35;0;0;12,98;8,72;48;0
2021-04-19 18:15:00;5;100;5,69;25;0;0;12,93;4,88;28;0
2021-04-19 18:30:00;8;100;5,43;48;0,13;0;12,9;2,79;40;0
2021-04-19 18:45:00;11;100;5,27;13;0,07;0;12,89;1,98;212;0
2021-04-19 19:00:00;2;100;5,27;28;0,03;0;12,87;1,81;14;0
2021-04-19 19:15:00;5;100;5,05;320;0,07;0;12,86;1,85;223;0
2021-04-19 19:30:00;8;100;4,89;15;0,13;0;12,85;1,91;79;0
2021-04-19 19:45:00;11;100;4,74;320;0,1;0;12,84;1,94;318;0
2021-04-19 20:00:00;2;100;4,78;35;0,13;0;12,84;1,98;143;0
2021-04-19 20:15:00;5;100;4,92;135;0,03;0;12,83;1,97;84;0
2021-04-19 20:30:00;8;100;5,01;195;0;0;12,82;1,98;178;0
2021-04-19 20:45:00;11;100;4,95;78;0;0;12,82;1,98;258;0
2021-04-19 21:00:00;2;100;4,83;43;0,17;0;12,81;1,97;35;0
2021-04-19 21:15:00;5;100;4,84;75;0,07;0;12,81;1,98;63;0
2021-04-19 21:30:00;8;100;4,97;88;0,03;0;12,81;1,94;208;0
2021-04-19 21:45:00;11;100;4,93;38;0,03;0;12,8;1,94;189;0
2021-04-19 22:00:00;2;100;4,89;50;0,03;0;12,8;1,98;64;0
2021-04-19 22:15:00;5;100;4,86;5;0;0;12,79;1,98;62;0
2021-04-19 22:30:00;8;100;4,75;255;0;0;12,79;1,97;300;0
2021-04-19 22:45:00;11;100;4,6;65;0,07;0;12,79;1,99;142;0
2021-04-19 23:00:00;2;100;4,51;45;0,1;0;12,79;1,95;251;0
2021-04-19 23:15:00;5;100;4,44;320;0,07;0;12,78;2;117;0
2021-04-19 23:30:00;8;100;4,48;8;0;0;12,78;2,02;155;0
2021-04-19 23:45:00;11;100;4,47;243;0;0;12,78;1,99;208;0
2021-04-20 00:00:00;2;100;4,63;270;0,03;0;12,78;2,08;279;0
2021-04-20 00:15:00;5;100;4,69;245;0,13;0;12,77;2,06;268;0
2021-04-20 00:30:00;8;100;4,65;223;0,03;0;12,77;2,03;282;0
2021-04-20 00:45:00;11;100;4,63;228;0,03;0;12,77;2;207;0
2021-04-20 01:00:00;2;100;4,56;218;0,17;0;12,77;2,03;241;0
2021-04-20 01:15:00;5;100;4,51;330;0,07;0;12,71;2,01;303;-1
2021-04-20 01:30:00;8;100;4,4;280;0;0;12,7;2,01;309;-1
2021-04-20 01:45:00;11;100;4,26;25;0,2;0;12,7;1,98;146;-1
2021-04-20 02:00:00;2;100;3,91;25;0,33;0;12,7;2;33;-1
2021-04-20 02:15:00;5;100;3,81;350;0,3;0;12,69;1,99;240;-1
2021-04-20 02:30:00;8;100;3,9;28;0,2;0;12,69;2;245;-1
2021-04-20 02:45:00;11;100;3,93;20;0,2;0;12,69;1,98;26;-1
2021-04-20 03:00:00;2;100;4,09;355;0,1;0;12,68;2,04;250;-1
2021-04-20 03:15:00;5;100;4,08;340;0,1;0;12,68;1,98;333;-1
2021-04-20 03:30:00;8;100;4,18;315;0,03;0;12,67;2,02;315;-1
2021-04-20 03:45:00;11;100;4,13;13;0,07;0;12,67;2,01;117;-1
2021-04-20 04:00:00;2;100;4,18;358;0;0;12,66;2,02;239;-1
2021-04-20 04:15:00;5;100;4,2;345;0,07;0;12,65;2,55;232;-1
2021-04-20 04:30:00;8;100;4,21;50;0,2;0;12,65;4,74;32;-1
2021-04-20 04:45:00;11;100;4,2;23;0,33;0;12,65;10,62;34;-1
2021-04-20 05:00:00;2;100;4,3;238;0,27;0;12,66;17,57;242;-1
2021-04-20 05:15:00;5;100;4,36;240;0;0;12,67;18,46;231;-1
2021-04-20 05:30:00;8;100;4,31;255;0,03;0;12,68;19,99;298;-1
2021-04-20 05:45:00;11;100;4,35;218;0,23;0;12,69;24,87;229;-1
2021-04-20 06:00:00;2;100;4,5;225;0,17;0;12,71;29,68;238;-1
2021-04-20 06:15:00;5;100;4,6;240;0,2;0;12,73;36,36;225;-1
2021-04-20 06:30:00;8;100;4,95;223;0,37;0;12,82;60,18;260;-1
2021-04-20 06:45:00;11;100;5,06;188;0,23;0;12,84;39,32;224;-1
2021-04-20 07:00:00;2;100;5,02;285;0,13;0;12,86;49,02;241;-1
2021-04-20 07:15:00;5;100;5,4;215;0,1;0;13,01;89,43;193;-1
2021-04-20 07:30:00;8;100;5,78;230;0,53;0;13,23;106,67;223;-1
2021-04-20 07:45:00;11;100;6,05;215;0,73;0,5;13,49;138,63;216;-1
2021-04-20 08:00:00;2;100;6,33;195;0,5;0;13,73;135,15;226;-1
2021-04-20 08:15:00;5;100;6,87;228;0,67;0;14,3;138,98;228;-1
2021-04-20 08:30:00;8;100;7,4;288;0,67;0;14,5;161,73;244;-1
2021-04-20 08:45:00;11;97,99;8,14;230;1,3;0;14,61;150,08;236;-1
2021-04-20 09:00:00;2;94,59;8,29;270;0,73;0;14,59;141;263;-1
2021-04-20 09:15:00;5;91,58;8,62;270;0,73;0;14,56;149,35;253;-1
2021-04-20 09:30:00;8;91,88;8,88;285;0,63;0;14,57;169,71;231;-1
2021-04-20 09:45:00;11;80,64;9,51;208;0,33;0;14,55;181,47;174;-1
2021-04-20 10:00:00;2;79,42;9,66;320;0,5;0;14,54;124,46;284;-1
2021-04-20 10:15:00;5;77,97;10,23;288;0,73;0;14,53;336,09;199;-1
2021-04-20 10:30:00;8;77,77;10,23;223;1,17;0;14,51;115,99;238;-1
2021-04-20 10:45:00;11;76,43;10,02;198;1;0;14,51;155,15;235;-1
2021-04-20 11:00:00;2;72,48;10,51;248;1,13;0;14,36;166,73;241;-1
2021-04-20 11:15:00;5;70,04;11,79;268;1,13;0;14,08;728,3;225;-1
2021-04-20 11:30:00;8;62,07;13,35;285;1,53;0;14,04;697,25;254;-1
2021-04-20 11:45:00;11;57,81;12,94;133;0,77;0;13,99;467,29;114;-1
2021-04-20 12:00:00;2;62;11,6;28;0,37;0;13,99;128,51;110;-1
2021-04-20 12:15:00;5;72,41;10,99;28;0,63;0;13,99;97,52;26;-1
2021-04-20 12:30:00;8;77,13;10,77;40;0,33;0;14,01;142,84;28;-1
2021-04-20 12:45:00;11;70,39;11,02;28;0,6;0;14,02;198,25;130;-1
2021-04-20 13:00:00;2;67,99;11,63;38;0,7;0;14,02;179,34;50;-1
2021-04-20 13:15:00;5;62,19;11,66;33;0,83;0;14,02;172,15;27;0
2021-04-20 13:30:00;8;62,21;12,1;23;0,5;0;14,02;359,93;39;0
2021-04-20 13:45:00;11;53,03;13,31;95;0,63;0;13,99;325,56;98;0
2021-04-20 14:00:00;2;55,18;12,69;353;0,37;0;13,98;211,69;180;0
2021-04-20 14:15:00;5;58,12;12,44;45;0,8;0;13,97;171,31;227;0
2021-04-20 14:30:00;8;54,96;12,23;308;0,87;0;13,97;182,44;166;0
2021-04-20 14:45:00;11;55,15;12,27;305;0,23;0;13,99;178,02;195;0
2021-04-20 15:00:00;2;54,28;12,28;320;0,37;0;13,99;168,38;288;0
2021-04-20 15:15:00;5;56,58;12,73;55;0,3;0;13,99;205,43;145;0
2021-04-20 15:30:00;8;52,15;12,86;340;0,73;0;13,98;408,97;160;0
2021-04-20 15:45:00;11;50,34;13,06;168;0,6;0;13,97;235,85;91;0
2021-04-20 16:00:00;2;51,69;13,08;208;1;0;13,97;171,41;252;0
2021-04-20 16:15:00;5;57,19;12,62;255;1,13;0;13,96;74,12;227;0
2021-04-20 16:30:00;8;55,4;12,45;260;0,8;0;13,98;79,12;209;0
2021-04-20 16:45:00;11;57,14;12,33;243;0,47;0;14;85,03;135;0
2021-04-20 17:00:00;2;59,05;12,26;15;0,37;0;14;82,85;27;0
2021-04-20 17:15:00;5;61,97;11,84;68;0,73;0;13,92;47,33;57;0
2021-04-20 17:30:00;8;67,11;10,71;50;0,3;0;13,42;23,26;59;0
2021-04-20 17:45:00;11;73,18;9,77;53;0,47;0;13,14;16,75;54;0
2021-04-20 18:00:00;2;73,75;9,19;15;0,53;0;13;10,64;47;0
2021-04-20 18:15:00;5;73,32;8,83;60;0,47;0;12,94;5,87;63;0
2021-04-20 18:30:00;8;72,65;8,6;70;0,77;0;12,91;2,8;80;0
2021-04-20 18:45:00;11;70,55;8,51;55;0,43;0;12,89;1,72;64;0
2021-04-20 19:00:00;2;68,7;8,56;75;0,77;0;12,88;1,6;73;0
2021-04-20 19:15:00;5;69,31;8,5;83;0,63;0;12,87;1,61;76;0
2021-04-20 19:30:00;8;69,35;8,4;88;0,83;0;12,86;1,64;85;0
2021-04-20 19:45:00;11;69,86;8,38;75;0,7;0;12,85;1,66;85;0
2021-04-20 20:00:00;2;69,94;8,36;85;0,67;0;12,85;1,68;78;0
2021-04-20 20:15:00;5;72,61;8,35;93;0,7;0;12,84;1,69;85;0
2021-04-20 20:30:00;8;72,41;8,48;83;0,5;0;12,83;1,67;94;0
2021-04-20 20:45:00;11;71,58;8,63;75;0,47;0;12,83;1,74;89;0
2021-04-20 21:00:00;2;70,15;8,7;68;0,4;0;12,82;1,72;64;0
2021-04-20 21:15:00;5;72,79;8,4;78;0,7;0;12,82;1,72;80;0
2021-04-20 21:30:00;8;72,57;8,36;70;0,5;0;12,82;1,77;85;0
2021-04-20 21:45:00;11;71,04;8,59;78;0,47;0;12,81;1,78;84;0
2021-04-20 22:00:00;2;72,85;8,19;125;0,63;0;12,81;1,76;118;0
2021-04-20 22:15:00;5;72,07;7,9;98;0,7;0;12,81;1,79;106;0
2021-04-20 22:30:00;8;69,47;7,82;108;0,7;0;12,8;1,78;100;0
2021-04-20 22:45:00;11;67,91;8,02;108;0,53;0;12,8;1,81;85;0
2021-04-20 23:00:00;2;69,28;8,14;133;0,5;0;12,8;1,77;104;0
2021-04-20 23:15:00;5;70,35;8,09;138;0,5;0;12,79;1,77;135;0
2021-04-20 23:30:00;8;68,5;8,38;170;0,37;0;12,79;1,78;159;0
2021-04-20 23:45:00;11;66,76;8,59;145;0,47;0;12,79;1,79;153;0
2021-04-21 00:00:00;2;66,96;8,71;150;0,5;0;12,79;1,78;152;0
2021-04-21 00:15:00;5;66,76;8,55;140;0,33;0;12,78;1,77;154;0
2021-04-21 00:30:00;8;65,03;8,54;158;0,5;0;12,78;1,8;157;0
2021-04-21 00:45:00;11;63,46;8,57;148;0,87;0;12,78;1,78;151;0
2021-04-21 01:00:00;2;61,48;8,63;165;0,7;0;12,78;1,79;164;0
2021-04-21 01:15:00;5;61,49;8,42;168;0,73;0;12,73;1,73;166;-1
2021-04-21 01:30:00;8;63,31;8,23;178;0,63;0;12,72;1,72;162;-1
2021-04-21 01:45:00;11;68,14;7,69;165;0,73;0;12,72;1,69;161;-1
2021-04-21 02:00:00;2;67,74;7,68;173;0,63;0;12,71;1,72;167;-1
2021-04-21 02:15:00;5;69,48;7,48;155;0,2;0;12,71;1,74;142;-1
2021-04-21 02:30:00;8;71,83;7,06;258;0,07;0;12,71;1,71;249;-1
2021-04-21 02:45:00;11;71,46;7,22;215;0,13;0;12,7;1,75;214;-1
2021-04-21 03:00:00;2;74,56;6,85;225;0,23;0;12,7;1,73;229;-1
2021-04-21 03:15:00;5;76;6,68;208;0,2;0;12,69;1,78;217;-1
2021-04-21 03:30:00;8;76,3;6,71;225;0,17;0;12,69;1,75;223;-1
2021-04-21 03:45:00;11;76,27;6,74;228;0,33;0;12,68;1,78;225;-1
2021-04-21 04:00:00;2;75,95;6,75;198;0,27;0;12,68;1,83;216;-1
2021-04-21 04:15:00;5;76,73;6,7;238;0,33;0;12,67;2,48;229;-1
2021-04-21 04:30:00;8;79,01;6,42;58;0;0;12,67;4,32;191;-1
2021-04-21 04:45:00;11;78,35;6,57;230;0,3;0;12,67;7,53;235;-1
2021-04-21 05:00:00;2;77,1;6,77;198;0,1;0;12,67;10,94;211;-1
2021-04-21 05:15:00;5;75,02;7,16;245;0,23;0;12,68;14,39;233;-1
2021-04-21 05:30:00;8;75,39;7,07;328;0,07;0;12,68;19,06;252;-1
2021-04-21 05:45:00;11;74,45;7,22;230;0,2;0;12,7;22,22;254;-1
2021-04-21 06:00:00;2;73,23;7,4;248;0,3;0;12,71;28,6;240;-1
2021-04-21 06:15:00;5;73,3;7,5;248;0,2;0;12,73;30,84;210;-1
2021-04-21 06:30:00;8;72,19;7,8;215;0,27;0;12,75;35,29;211;-1
2021-04-21 06:45:00;11;71,39;8,08;213;0,33;0;12,78;39,81;213;-1
2021-04-21 07:00:00;2;72,09;8,3;228;0,47;0;12,8;44,17;222;-1
2021-04-21 07:15:00;5;73,81;8,42;225;0,57;0;12,85;66,89;226;-1
2021-04-21 07:30:00;8;71,09;8,89;238;0,53;0;12,9;54,65;226;-1
2021-04-21 07:45:00;11;72,01;9,47;208;0,8;0;12,97;74,35;224;-1
2021-04-21 08:00:00;2;68,53;10,12;188;0,7;0;13,03;64,55;221;-1
2021-04-21 08:15:00;5;66,37;10,6;260;0,77;0;13,11;90,32;226;-1
2021-04-21 08:30:00;8;62,2;11,33;238;1,07;0;13,16;97,78;217;-1
2021-04-21 08:45:00;11;57,94;12,07;293;0,8;0;13,22;78,34;249;-1
2021-04-21 09:00:00;2;55,4;12,84;260;0,63;0;13,34;105,61;175;-1
2021-04-21 09:15:00;5;51,96;13,07;278;1,1;0;13,41;91,84;284;-1
2021-04-21 09:30:00;8;49,76;13,15;260;0,87;0;13,48;105,83;257;-1
2021-04-21 09:45:00;11;46,31;13,6;235;0,83;0;14,06;124,18;195;-1
2021-04-21 10:00:00;2;42,15;14,21;320;0,87;0;14,44;263,45;294;-1
2021-04-21 10:15:00;5;47,79;13,39;25;0,77;0;14,43;368,52;27;-1
