Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;SP_Lite2_Pyranometer;Akku-Spannung;Windrichtung_mittel;Steuerung_MC55i
2021-05-04 04:55:00;55;75,21;5,32;0;0,8;0;25;12,97;0;0
2021-05-04 05:00:00;0;74,58;5,33;0;0,9;0;27;12,96;0;0
2021-05-04 05:05:00;5;75,71;5,43;275;1,2;0;35;13;275;0
2021-05-04 05:10:00;10;75;5,53;0;0,8;0;43;13,02;0;0
2021-05-04 05:15:00;15;74,39;5,72;0;1;0;44;13,04;0;0
2021-05-04 05:20:00;20;72,88;5,88;0;1,2;0;44;13,06;0;0
2021-05-04 05:25:00;25;74,27;5,98;248;1,3;0;49;13,08;248;0
2021-05-04 05:30:00;30;72,9;6,06;253;2,1;0;57;13,1;253;0
2021-05-04 05:35:00;35;71,8;6,2;0;0,6;0;67;13,13;0;0
2021-05-04 05:40:00;40;71,05;6,45;265;0,6;0;70;13,16;265;0
2021-05-04 05:45:00;45;71,72;6,52;0;0,6;0;70;13,19;0;0
2021-05-04 05:50:00;50;68,03;6,71;260;1,2;0;75;13,22;260;0
2021-05-04 05:55:00;55;68,77;6,76;0;0,7;0;76;13,25;0;0
2021-05-04 06:00:00;0;69,43;6,84;0;0,5;0;92;13,27;0;0
2021-05-04 06:05:00;5;69,9;6,93;0;3,2;0;99;13,34;0;0
2021-05-04 06:10:00;10;68,81;7,14;248;4,3;0;106;13,39;248;0
2021-05-04 06:15:00;15;66,57;7,42;330;0,7;0;110;13,45;330;0
2021-05-04 06:20:00;20;64,48;7,71;0;0,7;0;112;13,5;0;0
2021-05-04 06:25:00;25;63;8;0;1,9;0;114;13,56;0;0
2021-05-04 06:30:00;30;56,46;8,56;265;2,8;0;102;13,59;265;0
2021-05-04 06:35:00;35;54,02;9,06;280;4,9;0;90;13,6;280;0
2021-05-04 06:40:00;40;53,81;9,33;265;3,5;0;92;13,64;265;0
2021-05-04 06:45:00;45;53,12;9,51;88;2,2;0;106;13,75;88;0
2021-05-04 06:50:00;50;53,22;9,62;0;1,7;0;108;13,91;0;0
2021-05-04 06:55:00;55;53,84;9,65;275;1;0;122;14,39;275;0
2021-05-04 07:00:00;0;50,64;9,76;268;1,6;0;155;14,59;268;-1
2021-05-04 07:05:00;5;50,41;9,92;248;2;0;189;14,61;248;-1
2021-05-04 07:10:00;10;49,22;10,05;255;2;0;178;14,61;255;-1
2021-05-04 07:15:00;15;51,25;10,06;340;1,1;0;161;14,61;340;-1
2021-05-04 07:20:00;20;51,14;10,11;108;2,5;0;147;14,61;108;-1
2021-05-04 07:25:00;25;50,7;10,07;260;1,3;0;156;14,57;260;-1
2021-05-04 07:30:00;30;51,7;10,15;265;2,8;0;162;14,58;265;-1
2021-05-04 07:35:00;35;49,49;10,18;278;4,5;0;166;14,57;278;-1
2021-05-04 07:40:00;40;50,38;10,32;0;4,9;0;210;14,57;0;-1
2021-05-04 07:45:00;45;49,24;10,4;250;2,3;0;223;14,58;250;-1
2021-05-04 07:50:00;50;50,18;10,51;85;2,8;0;203;14,58;85;-1
2021-05-04 07:55:00;55;50,32;10,49;0;5;0;222;14,56;0;-1
2021-05-04 08:00:00;0;49,19;10,62;260;3;0;244;14,54;260;-1
2021-05-04 08:05:00;5;49,47;10,74;258;4,4;0;270;14,56;258;-1
2021-05-04 08:10:00;10;48,97;10,91;278;4,8;0;278;14,56;278;-1
2021-05-04 08:15:00;15;48,92;10,98;88;4,1;0;259;14,55;88;-1
2021-05-04 08:20:00;20;47,81;10,97;265;2,2;0;300;14,54;265;-1
2021-05-04 08:25:00;25;48,18;11,1;0;1,6;0;305;14,52;0;-1
2021-05-04 08:30:00;30;46,23;11,15;258;1,3;0;293;14,52;258;-1
2021-05-04 08:35:00;35;45,37;11,21;0;2,6;0;336;14,52;0;-1
2021-05-04 08:40:00;40;46,87;11,44;0;1;0;426;14,52;0;-1
2021-05-04 08:45:00;45;46,18;11,53;243;1,9;0;365;14,52;243;-1
2021-05-04 08:50:00;50;45,17;11,52;108;2,4;0;406;14,49;108;-1
2021-05-04 08:55:00;55;43,03;11,52;95;1,6;0;414;14,49;95;-1
2021-05-04 09:00:00;0;42,27;11,83;8;5,1;0;366;14,49;8;-1
2021-05-04 09:05:00;5;42,5;11,41;25;3;0;315;14,49;25;-1
2021-05-04 09:10:00;10;44,9;11,06;270;5;0;307;14,09;270;-1
2021-05-04 09:15:00;15;46,25;10,68;248;1,7;0;280;14,1;248;-1
2021-05-04 09:20:00;20;46,94;10,62;108;2,5;0;266;14,08;108;-1
2021-05-04 09:25:00;25;50,77;10,31;268;1,6;0;270;14,1;268;-1
2021-05-04 09:30:00;30;54,29;10,14;268;2,4;0;341;14,09;268;-1
2021-05-04 09:35:00;35;57,74;9,93;95;2,4;0;315;14,09;95;-1
2021-05-04 09:40:00;40;58,32;10,02;115;2,2;0;374;14,09;115;-1
2021-05-04 09:45:00;45;56,1;10,18;263;5,4;0;372;14,09;263;-1
2021-05-04 09:50:00;50;59,95;9,93;258;2,2;0;395;14,09;258;-1
2021-05-04 09:55:00;55;60,81;9,89;258;1,4;0;432;14,09;258;-1
2021-05-04 10:00:00;0;63,54;10,17;0;3,3;0;460;14,08;0;-1
2021-05-04 10:05:00;5;62,05;10;0;5,6;0;441;14,09;0;-1
2021-05-04 10:10:00;10;67,92;9,96;278;0,8;0;498;14,09;278;-1
2021-05-04 10:15:00;15;70,44;9,87;275;0,8;0;456;14,09;275;-1
2021-05-04 10:20:00;20;73,06;9,65;0;5,6;0;340;14,09;0;-1
2021-05-04 10:25:00;25;72,85;8,89;0;10,6;0;350;14,09;0;-1
2021-05-04 10:30:00;30;75,79;8,52;110;6,1;0;419;14,09;110;-1
2021-05-04 10:35:00;35;79,21;8,7;245;4,4;0;558;14,11;245;-1
2021-05-04 10:40:00;40;73,79;8,78;260;4;0;711;14,11;260;-1
2021-05-04 10:45:00;45;75,07;9,04;0;5,6;0;504;14,12;0;-1
2021-05-04 10:50:00;50;71,98;8,95;275;3,1;0;537;14,11;275;-1
2021-05-04 10:55:00;55;72,86;9,08;275;2,9;0;532;14,12;275;-1
2021-05-04 11:00:00;0;67,86;9,51;0;2,3;0;754;14,1;0;-1
2021-05-04 11:05:00;5;68,07;9,94;270;3,6;0;399;14,08;270;-1
2021-05-04 11:10:00;10;65,83;9,64;0;3,3;0;431;14,09;0;-1
2021-05-04 11:15:00;15;65,28;10,04;255;2,6;0;524;14,08;255;-1
2021-05-04 11:20:00;20;61,24;10,26;278;12,8;0;512;14,09;278;-1
2021-05-04 11:25:00;25;62,96;9,86;270;6,4;0;370;14,08;270;-1
2021-05-04 11:30:00;30;64,86;9,88;93;4,2;0;407;14,09;93;-1
2021-05-04 11:35:00;35;64,08;9,92;113;1,8;0;320;14,09;113;-1
2021-05-04 11:40:00;40;63,63;9,78;278;2,4;0;334;14,08;278;-1
2021-05-04 11:45:00;45;62,22;9,71;270;4,5;0;331;14,09;270;-1
2021-05-04 11:50:00;50;64,24;9,67;0;2,5;0;271;14,08;0;-1
2021-05-04 11:55:00;55;65,65;9,5;28;1,8;0;218;14,09;28;-1
2021-05-04 12:00:00;0;65,28;9,35;0;5,8;0;143;14,07;0;-1
2021-05-04 12:05:00;5;66,74;9,32;88;9,7;0;236;14,09;88;-1
2021-05-04 12:10:00;10;65,34;9,57;268;2,3;0;261;14,08;268;-1
2021-05-04 12:15:00;15;66,5;9,65;260;1,3;0;136;14,09;260;-1
2021-05-04 12:20:00;20;68,73;9,41;270;1,1;0;180;14,12;270;-1
2021-05-04 12:25:00;25;68,57;9,26;0;2,2;0;182;14,11;0;-1
2021-05-04 12:30:00;30;69,34;9,11;0;5,1;0;166;14,11;0;-1
2021-05-04 12:35:00;35;73,13;9,06;273;6,2;0;206;14,11;273;-1
2021-05-04 12:40:00;40;73,73;9,06;268;2,6;0;229;14,12;268;-1
2021-05-04 12:45:00;45;71,51;8,97;268;5,1;0;173;14,11;268;-1
2021-05-04 12:50:00;50;77,35;8,79;250;2,6;0;207;14,15;250;-1
2021-05-04 12:55:00;55;79,75;8,61;0;2,3;0;161;14,14;0;-1
2021-05-04 13:00:00;0;77,91;8,58;265;4,4;0;136;14,12;265;-1
2021-05-04 13:05:00;5;79,35;8,48;278;2,8;0;205;14,14;278;-1
2021-05-04 13:10:00;10;74,9;8,68;275;5,4;0;204;14,14;275;-1
2021-05-04 13:15:00;15;74,67;8,94;105;1,9;0;214;14,14;105;-1
2021-05-04 13:20:00;20;74,45;9,11;280;1,8;0;299;14,14;280;-1
2021-05-04 13:25:00;25;71,75;9,21;248;2,3;0;202;14,14;248;-1
2021-05-04 13:30:00;30;72,76;9,15;115;1,9;0;213;14,14;115;-1
2021-05-04 13:35:00;35;70,29;9,25;105;3,6;0;194;14,13;105;-1
2021-05-04 13:40:00;40;74,88;9;103;2,8;0;225;14,14;103;-1
2021-05-04 13:45:00;45;78,75;8,72;255;1,6;0;130;14,14;255;-1
2021-05-04 13:50:00;50;76,64;8,62;248;2,8;0;172;14,14;248;-1
2021-05-04 13:55:00;55;82,54;8,68;0;1,4;0;132;14,14;0;-1
2021-05-04 14:00:00;0;81,91;8,34;0;0,7;0;132;14,12;0;-1
2021-05-04 14:05:00;5;86,98;8,25;243;2,1;0;139;14,17;243;-1
2021-05-04 14:10:00;10;89,9;8,2;255;5,7;0;173;14,17;255;-1
2021-05-04 14:15:00;15;91,67;8,06;85;0,9;0;179;14,17;85;-1
2021-05-04 14:20:00;20;89;8,01;268;5;0;137;14,17;268;-1
2021-05-04 14:25:00;25;91,96;7,79;0;1,4;0;87;14,16;0;-1
2021-05-04 14:30:00;30;96,38;7,47;98;0,7;0,1;62;14,05;98;-1
2021-05-04 14:35:00;35;98,49;7,28;0;3,7;0,1;92;14,2;0;-1
2021-05-04 14:40:00;40;100,07;7,16;245;1,5;0,2;95;14,21;245;-1
2021-05-04 14:45:00;45;100,08;7,24;0;2,1;0;100;14,2;0;-1
2021-05-04 14:50:00;50;100,07;7,08;0;1,7;0,1;108;14,2;0;-1
2021-05-04 14:55:00;55;100,07;7,07;243;1,1;0,1;84;14,18;243;-1
2021-05-04 15:00:00;0;100,07;6,98;100;1,3;0;77;14,15;100;-1
2021-05-04 15:05:00;5;100,07;6,98;95;1,6;0,2;72;14,16;95;-1
2021-05-04 15:10:00;10;100,06;6,93;250;2,8;0,1;64;13,98;250;-1
2021-05-04 15:15:00;15;100,06;6,78;88;1,6;0,1;62;14;88;-1
2021-05-04 15:20:00;20;100,04;6,73;35;0,1;0,1;70;13,98;35;-1
2021-05-04 15:25:00;25;100,04;6,91;263;2,9;0;74;14,18;263;-1
2021-05-04 15:30:00;30;100,03;6,95;0;6,1;0;70;14,18;0;-1
2021-05-04 15:35:00;35;100,04;6,9;85;3;0,1;55;14,09;85;-1
2021-05-04 15:40:00;40;100,05;6,91;0;1,8;0;74;14,18;0;-1
2021-05-04 15:45:00;45;100,04;6,91;278;0,9;0,1;99;14,22;278;-1
2021-05-04 15:50:00;50;100,04;6,9;278;0,9;0;73;14,21;278;-1
2021-05-04 15:55:00;55;100,05;6,97;88;2,4;0;77;14,22;88;-1
2021-05-04 16:00:00;0;100,04;6,89;330;3,1;0;47;13,78;330;-1
2021-05-04 16:05:00;5;100,05;6,92;110;2,6;0;59;13,91;110;-1
2021-05-04 16:10:00;10;100,05;6,89;0;1,1;0;60;14;0;-1
2021-05-04 16:15:00;15;100,07;6,98;255;1,6;0;82;14,22;255;-1
2021-05-04 16:20:00;20;100,06;7,03;0;2,5;0,1;71;14,19;0;-1
2021-05-04 16:25:00;25;100,07;7,01;265;2,7;0;52;13,82;265;-1
2021-05-04 16:30:00;30;99,33;6,99;0;0,7;0;55;13,95;0;-1
2021-05-04 16:35:00;35;97,11;7,05;248;2,4;0;41;13,76;248;-1
2021-05-04 16:40:00;40;98,04;6,98;265;1,8;0;40;13,64;265;-1
2021-05-04 16:45:00;45;96,26;6,99;275;2,5;0;43;13,62;275;-1
2021-05-04 16:50:00;50;96,37;6,99;345;1,6;0;32;13,59;345;-1
2021-05-04 16:55:00;55;95,84;6,98;260;1,7;0;39;13,6;260;-1
2021-05-04 17:00:00;0;96,47;7,12;0;1,7;0;32;13,56;0;0
2021-05-04 17:05:00;5;97,34;7,07;0;1,4;0;24;13,57;0;0
2021-05-04 17:10:00;10;96,74;7,11;265;0,6;0;34;13,57;265;0
2021-05-04 17:15:00;15;97,95;7,09;275;1,5;0;33;13,58;275;0
2021-05-04 17:20:00;20;100,07;7,01;260;0,8;0;27;13,57;260;0
2021-05-04 17:25:00;25;100,07;6,92;258;1;0;22;13,56;258;0
2021-05-04 17:30:00;30;100,06;6,79;260;0,8;0;18;13,54;260;0
2021-05-04 17:35:00;35;100,05;6,73;0;3,5;0,1;16;13,54;0;0
2021-05-04 17:40:00;40;100,04;6,71;253;2,2;0;10;13,52;253;0
2021-05-04 17:45:00;45;100,04;6,65;248;3,8;0,1;11;13,5;248;0
2021-05-04 17:50:00;50;100,04;6,61;0;1,9;0,2;9;13,49;0;0
2021-05-04 17:55:00;55;100,03;6,65;93;0,2;0,1;12;13,48;93;0
2021-05-04 18:00:00;0;100,04;6,65;248;1;0,1;7;13,45;248;0
2021-05-04 18:05:00;5;100,02;6,67;258;3,1;0,1;5;13,45;258;0
2021-05-04 18:10:00;10;100,03;6,65;103;1,7;0,1;5;13,43;103;0
2021-05-04 18:15:00;15;100,03;6,66;245;3,1;0,3;5;13,42;245;0
2021-05-04 18:20:00;20;100,04;6,53;245;2,8;0,2;5;13,41;245;0
2021-05-04 18:25:00;25;100,03;6,39;268;3,2;0,2;5;13,39;268;0
2021-05-04 18:30:00;30;100,04;6,21;88;5,4;0,1;6;13,38;88;0
2021-05-04 18:35:00;35;100,05;5,89;0;2,5;0;5;13,37;0;0
2021-05-04 18:40:00;40;100,05;5,95;248;1,2;0,1;4;13,36;248;0
2021-05-04 18:45:00;45;100,05;5,76;83;1,5;0;3;13,35;83;0
2021-05-04 18:50:00;50;100,08;5,72;0;1,7;0;3;13,34;0;0
2021-05-04 18:55:00;55;100,07;5,61;0;1,8;0,1;3;13,33;0;0
2021-05-04 19:00:00;0;100,06;5,47;255;2;0;3;13,3;255;0
2021-05-04 19:05:00;5;100,05;5,42;258;0,8;0,1;3;13,31;258;0
2021-05-04 19:10:00;10;100,04;5,46;90;2,4;0,1;3;13,3;90;0
2021-05-04 19:15:00;15;100,03;5,46;98;2,1;0;3;13,29;98;0
2021-05-04 19:20:00;20;100,03;5,48;0;1,9;0;3;13,28;0;0
2021-05-04 19:25:00;25;100,04;5,46;0;0,6;0;3;13,27;0;0
2021-05-04 19:30:00;30;100,03;5,47;245;1,2;0;3;13,26;245;0
2021-05-04 19:35:00;35;100,05;5,5;98;2,8;0,1;3;13,25;98;0
2021-05-04 19:40:00;40;100,05;5,52;278;1;0;3;13,25;278;0
2021-05-04 19:45:00;45;100,04;5,5;0;1,4;0;3;13,24;0;0
2021-05-04 19:50:00;50;100,03;5,52;270;2,3;0;3;13,23;270;0
2021-05-04 19:55:00;55;100,04;5,63;273;4,4;0;3;13,22;273;0
2021-05-04 20:00:00;0;100,03;5,6;268;2,1;0;3;13,2;268;0
2021-05-04 20:05:00;5;100,04;5,58;88;1,2;0;3;13,21;88;0
2021-05-04 20:10:00;10;100,04;5,57;275;3,5;0;3;13,2;275;0
2021-05-04 20:15:00;15;100,04;5,56;105;1,1;0;3;13,19;105;0
2021-05-04 20:20:00;20;100,03;5,49;120;1,5;0;3;13,18;120;0
2021-05-04 20:25:00;25;100,03;5,57;93;2,1;0;3;13,18;93;0
2021-05-04 20:30:00;30;100,03;5,52;255;1;0;3;13,17;255;0
2021-05-04 20:35:00;35;100,03;5,52;0;0,5;0;3;13,17;0;0
2021-05-04 20:40:00;40;100,03;5,5;335;1,1;0;3;13,16;335;0
2021-05-04 20:45:00;45;100,02;5,58;93;1,3;0;3;13,15;93;0
2021-05-04 20:50:00;50;100,04;5,62;260;0,8;0;3;13,15;260;0
2021-05-04 20:55:00;55;100,04;5,65;93;3,4;0;3;13,14;93;0
2021-05-04 21:00:00;0;100,04;5,63;0;0;0;3;13,12;0;0
2021-05-04 21:05:00;5;100,04;5,61;255;0,8;0;3;13,13;255;0
2021-05-04 21:10:00;10;100,04;5,62;95;3,8;0;3;13,12;95;0
2021-05-04 21:15:00;15;100,04;5,63;0;0,4;0;3;13,12;0;0
2021-05-04 21:20:00;20;100,04;5,62;0;0,9;0;3;13,11;0;0
2021-05-04 21:25:00;25;100,03;5,59;275;2,1;0;3;13,11;275;0
2021-05-04 21:30:00;30;100,02;5,6;0;2,2;0;3;13,11;0;0
2021-05-04 21:35:00;35;100,02;5,6;273;0,4;0;3;13,1;273;0
2021-05-04 21:40:00;40;100,02;5,64;103;2,4;0;3;13,1;103;0
2021-05-04 21:45:00;45;100,01;5,66;0;2,3;0,1;3;13,09;0;0
2021-05-04 21:50:00;50;100,02;5,71;268;1,9;0;3;13,09;268;0
2021-05-04 21:55:00;55;100,03;5,72;0;1,9;0;3;13,08;0;0
2021-05-04 22:00:00;0;100,03;5,72;103;2,9;0;3;13,07;103;0
2021-05-04 22:05:00;5;100,02;5,71;120;0,3;0;3;13,07;120;0
2021-05-04 22:10:00;10;100,02;5,68;0;0,4;0,1;3;13,07;0;0
2021-05-04 22:15:00;15;100,02;5,68;0;2,4;0;3;13,07;0;0
2021-05-04 22:20:00;20;100,02;5,7;245;1,6;0;3;13,06;245;0
2021-05-04 22:25:00;25;100,02;5,7;268;1,2;0,1;3;13,06;268;0
2021-05-04 22:30:00;30;100,02;5,71;255;1;0;3;13,06;255;0
2021-05-04 22:35:00;35;100,02;5,71;263;1,7;0;3;13,05;263;0
2021-05-04 22:40:00;40;100,02;5,75;0;2,7;0;3;13,05;0;0
2021-05-04 22:45:00;45;100,02;5,77;268;1,5;0;3;13,05;268;0
2021-05-04 22:50:00;50;100,02;5,78;0;0,7;0;3;13,04;0;0
2021-05-04 22:55:00;55;100,01;5,82;270;0,2;0;3;13,04;270;0
2021-05-04 23:00:00;0;100,01;5,83;108;1,4;0;3;13,02;108;0
2021-05-04 23:05:00;5;100,02;5,89;0;0,4;0;3;13,04;0;0
2021-05-04 23:10:00;10;100,02;5,89;248;0,5;0,1;3;13,03;248;0
2021-05-04 23:15:00;15;100,02;5,91;265;1,5;0;3;13,03;265;0
2021-05-04 23:20:00;20;100,02;5,86;273;1;0;3;13,03;273;0
2021-05-04 23:25:00;25;100,02;5,83;248;1,4;0;3;13,02;248;0
2021-05-04 23:30:00;30;100,02;5,85;268;2,3;0;3;13,02;268;0
2021-05-04 23:35:00;35;100,02;5,86;0;1,6;0;3;13,02;0;0
2021-05-04 23:40:00;40;100,03;5,89;248;1,3;0;3;13,02;248;0
2021-05-04 23:45:00;45;100,03;5,88;268;0,9;0;3;13,01;268;0
2021-05-04 23:50:00;50;100,02;5,91;98;0,7;0;3;13,01;98;0
2021-05-04 23:55:00;55;100,03;5,87;255;2,2;0;3;13,01;255;0
2021-05-05 00:00:00;0;100,03;5,84;108;0,2;0;3;12,99;108;0
2021-05-05 00:05:00;5;100,03;5,89;268;0,6;0;3;13;268;0
2021-05-05 00:10:00;10;100,02;5,88;268;1,3;0;3;13;268;0
2021-05-05 00:15:00;15;100,02;5,9;98;0,3;0;3;13;98;0
2021-05-05 00:20:00;20;100,02;5,89;93;2,4;0;3;13;93;0
2021-05-05 00:25:00;25;100,03;5,93;93;0,9;0;3;13;93;0
2021-05-05 00:30:00;30;100,02;5,88;275;2;0;3;12,99;275;0
2021-05-05 00:35:00;35;100,02;5,87;0;0,8;0;3;12,99;0;0
2021-05-05 00:40:00;40;100,02;5,83;253;2,5;0;3;12,99;253;0
2021-05-05 00:45:00;45;100,01;5,71;258;0,2;0;3;12,99;258;0
2021-05-05 00:50:00;50;100,02;5,54;260;1,1;0;3;12,99;260;0
2021-05-05 00:55:00;55;100,01;5,46;28;0,1;0;3;12,98;28;0
2021-05-05 01:00:00;0;100,02;5,39;268;2,7;0;3;12,97;268;0
2021-05-05 01:05:00;5;100,02;5,26;258;0,6;0;3;12,98;258;0
2021-05-05 01:10:00;10;100,02;5,21;0;0,5;0;3;12,98;0;0
2021-05-05 01:15:00;15;100,02;5,15;0;2,7;0;3;12,97;0;0
2021-05-05 01:20:00;20;100,02;5,15;0;0,9;0;3;12,97;0;0
2021-05-05 01:25:00;25;100,02;5,08;250;1,6;0;3;12,97;250;0
2021-05-05 01:30:00;30;100,02;5,07;0;4;0;3;12,97;0;0
2021-05-05 01:35:00;35;100,01;5,05;0;0,5;0;3;12,97;0;0
2021-05-05 01:40:00;40;100,02;5,06;255;2,2;0;3;12,97;255;0
2021-05-05 01:45:00;45;100,02;5,05;0;0;0;3;12,96;0;0
2021-05-05 01:50:00;50;100,01;5,03;243;0,4;0;3;12,96;243;0
2021-05-05 01:55:00;55;100,01;5,02;250;1,4;0;3;12,96;250;0
2021-05-05 02:00:00;0;100,01;4,97;280;0,4;0;3;12,94;280;0
2021-05-05 02:05:00;5;100,02;4,97;0;0,4;0;3;12,96;0;0
2021-05-05 02:10:00;10;100,01;4,99;323;0,9;0;3;12,95;323;0
2021-05-05 02:15:00;15;100,02;4,94;0;1,9;0;3;12,95;0;0
2021-05-05 02:20:00;20;100,01;4,93;278;0,9;0;3;12,95;278;0
2021-05-05 02:25:00;25;100,01;4,91;0;1,9;0;3;12,95;0;0
2021-05-05 02:30:00;30;100,01;4,87;115;1,2;0;3;12,95;115;0
2021-05-05 02:35:00;35;100,01;4,88;268;0,8;0;3;12,95;268;0
2021-05-05 02:40:00;40;100,01;4,88;0;0,2;0;3;12,95;0;0
2021-05-05 02:45:00;45;100,02;4,85;253;0,5;0;3;12,94;253;0
2021-05-05 02:50:00;50;100,01;4,85;268;1,7;0;3;12,94;268;0
2021-05-05 02:55:00;55;100,02;4,86;270;0,4;0;3;12,94;270;0
2021-05-05 03:00:00;0;100,02;4,87;103;0,5;0;3;12,92;103;0
2021-05-05 03:05:00;5;100,02;4,85;0;0,7;0;3;12,94;0;0
2021-05-05 03:10:00;10;100,04;4,8;275;0;0;3;12,94;275;0
2021-05-05 03:15:00;15;100,04;4,71;85;0,2;0;3;12,94;85;0
2021-05-05 03:20:00;20;100,03;4,73;0;0,2;0;3;12,93;0;0
2021-05-05 03:25:00;25;100,03;4,68;253;1,1;0;3;12,93;253;0
2021-05-05 03:30:00;30;100,03;4,64;110;0,2;0;3;12,93;110;0
2021-05-05 03:35:00;35;100,03;4,68;85;0,9;0;3;12,93;85;0
2021-05-05 03:40:00;40;100,03;4,63;0;1,5;0;3;12,93;0;0
2021-05-05 03:45:00;45;100,03;4,64;110;1,2;0;3;12,93;110;0
2021-05-05 03:50:00;50;100,03;4,62;103;1,6;0;4;12,93;103;0
2021-05-05 03:55:00;55;100,03;4,68;253;2,6;0;4;12,93;253;0
2021-05-05 04:00:00;0;100,03;4,7;255;0,7;0;4;12,91;255;0
2021-05-05 04:05:00;5;100,03;4,71;248;0,5;0;5;12,93;248;0
2021-05-05 04:10:00;10;100,03;4,7;248;0,3;0;7;12,93;248;0
2021-05-05 04:15:00;15;100,03;4,66;0;1,6;0;9;12,93;0;0
2021-05-05 04:20:00;20;100,04;4,66;255;1,5;0;19;12,94;255;0
2021-05-05 04:25:00;25;100,03;4,6;248;2;0;19;12,95;248;0
2021-05-05 04:30:00;30;100,05;4,56;333;0,5;0;22;12,96;333;0
2021-05-05 04:35:00;35;100,05;4,53;275;2,3;0;29;12,97;275;0
2021-05-05 04:40:00;40;100,06;4,55;0;1,1;0;35;13;0;0
2021-05-05 04:45:00;45;100,06;4,54;270;1,1;0;40;13,01;270;0
2021-05-05 04:50:00;50;100,06;4,54;105;0,5;0;39;13,03;105;0
2021-05-05 04:55:00;55;100,05;4,54;248;3,2;0;32;13,03;248;0
2021-05-05 05:00:00;0;100,06;4,67;263;2,9;0;59;13,06;263;0
2021-05-05 05:05:00;5;100,06;4,68;245;0,8;0;70;13,11;245;0
2021-05-05 05:10:00;10;100,06;4,63;100;1,1;0;72;13,14;100;0
2021-05-05 05:15:00;15;98,8;4,63;248;3,1;0;61;13,16;248;0
2021-05-05 05:20:00;20;97,52;4,62;345;1,3;0;45;13,17;345;0
2021-05-05 05:25:00;25;98,48;4,43;273;2,1;0;43;13,18;273;0
2021-05-05 05:30:00;30;100,08;4,41;333;0,2;0;79;13,22;333;0
2021-05-05 05:35:00;35;100,08;4,7;273;1,3;0;38;13,23;273;0
2021-05-05 05:40:00;40;98,66;4,63;0;1;0;60;13,25;0;0
2021-05-05 05:45:00;45;98,05;4,74;245;0,5;0;149;13,3;245;0
2021-05-05 05:50:00;50;96,93;5,04;0;0,1;0;205;13,36;0;0
2021-05-05 05:55:00;55;93,64;5,18;0;2;0;94;13,35;0;0
2021-05-05 06:00:00;0;90,15;5,27;355;1;0;320;13,39;355;0
2021-05-05 06:05:00;5;87,95;5,69;0;2,4;0;145;13,48;0;0
2021-05-05 06:10:00;10;88,54;5,49;275;2,4;0,1;331;13,52;275;0
2021-05-05 06:15:00;15;89,65;5,73;93;0,4;0;277;13,59;93;0
2021-05-05 06:20:00;20;86,06;5,8;335;1;0;222;14,7;335;0
2021-05-05 06:25:00;25;85,65;5,64;278;0,9;0;237;14,28;278;0
2021-05-05 06:30:00;30;81;5,77;268;4;0;465;14,67;268;0
2021-05-05 06:35:00;35;82,24;5,67;0;1,6;0;502;14,67;0;0
2021-05-05 06:40:00;40;83,31;6;120;1,3;0;176;14,66;120;0
2021-05-05 06:45:00;45;83,57;5,98;0;2,4;0;186;14,66;0;0
2021-05-05 06:50:00;50;78,27;6,03;258;2,4;0;116;14,42;258;0
2021-05-05 06:55:00;55;78,51;5,89;260;2,6;0;215;14,64;260;0
2021-05-05 07:00:00;0;78,86;5,78;245;1,2;0;90;14,38;245;-1
2021-05-05 07:05:00;5;79,76;5,74;0;0,9;0;158;14,64;0;-1
2021-05-05 07:10:00;10;74,6;5,92;0;1,7;0;612;14,61;0;-1
2021-05-05 07:15:00;15;75,45;6,2;98;1,2;0;628;14,61;98;-1
2021-05-05 07:20:00;20;76,37;6,29;245;2;0;157;14,61;245;-1
2021-05-05 07:25:00;25;74,38;6,08;245;1;0;175;14,6;245;-1
2021-05-05 07:30:00;30;77,3;5,92;103;0,5;0;170;14,61;103;-1
2021-05-05 07:35:00;35;76,44;5,87;275;1;0;232;14,61;275;-1
2021-05-05 07:40:00;40;64,23;6,75;270;4,3;0;770;14,61;270;-1
2021-05-05 07:45:00;45;63,74;6,45;255;3,3;0;211;14,61;255;-1
2021-05-05 07:50:00;50;65,77;6,59;263;3,3;0;181;14,58;263;-1
2021-05-05 07:55:00;55;68,32;6,47;248;3,5;0;845;14,58;248;-1
2021-05-05 08:00:00;0;71,69;6,03;260;1,4;0;163;14,56;260;-1
2021-05-05 08:05:00;5;65,58;6,28;0;2,1;0;169;14,57;0;-1
2021-05-05 08:10:00;10;62,88;6,45;108;3,8;0;784;14,58;108;-1
2021-05-05 08:15:00;15;61,29;7,09;275;2;0;865;14,58;275;-1
2021-05-05 08:20:00;20;63,6;6,99;253;3,1;0;293;14,58;253;-1
2021-05-05 08:25:00;25;65,06;7;0;0,3;0;301;14,58;0;-1
2021-05-05 08:30:00;30;57,78;7,28;255;3,3;0;162;14,58;255;-1
2021-05-05 08:35:00;35;57,56;6,43;268;3,5;0;219;14,58;268;-1
2021-05-05 08:40:00;40;65,87;6,09;248;1,5;0;165;14,58;248;-1
2021-05-05 08:45:00;45;64;6,16;0;2,5;0;1015;14,57;0;-1
2021-05-05 08:50:00;50;60,69;7,17;265;5,3;0;904;14,57;265;-1
