Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;SP_Lite_Pyranometer;Windrichtung;Windgeschwindigkeit;Niederschlag;Steuerung_MC35i;UB
2021-04-01 08:50:00;10;39,36;15,48;303,76;163;1,1;0;-1;14,38
2021-04-01 08:55:00;11;37,09;15,96;443,36;178;3,2;0;-1;14,37
2021-04-01 09:00:00;0;36,96;16,34;583,8;168;0,6;0;-1;14,38
2021-04-01 09:05:00;1;35,9;16,9;451,25;133;2,5;0;-1;14,37
2021-04-01 09:10:00;2;35,94;16,77;629,16;178;1,9;0;-1;14,34
2021-04-01 09:15:00;3;35,2;16,69;640,8;205;1,5;0;-1;14,35
2021-04-01 09:20:00;4;34,68;17,4;651,04;165;1,7;0;-1;14,36
2021-04-01 09:25:00;5;34,14;16,63;662,13;163;1,5;0;-1;14,31
2021-04-01 09:30:00;6;34,49;16,69;670,54;190;1,8;0;-1;14,32
2021-04-01 09:35:00;7;34,7;17,61;680,48;120;1,7;0;-1;14,31
2021-04-01 09:40:00;8;33,98;17,57;691,02;198;1,8;0;-1;14,28
2021-04-01 09:45:00;9;32,23;17,31;699,91;200;3,1;0;-1;13,88
2021-04-01 09:50:00;10;32,78;18,24;708,19;173;2;0;-1;13,88
2021-04-01 09:55:00;11;32,59;18,61;715,69;150;0,9;0;-1;13,85
2021-04-01 10:00:00;0;31,08;19,04;724,71;190;1,7;0;-1;13,85
2021-04-01 10:05:00;1;30,75;19,41;736,44;148;1,2;0;-1;13,83
2021-04-01 10:10:00;2;32,22;19,28;752,48;168;1;0;-1;13,82
2021-04-01 10:15:00;3;30,94;18,84;773,45;205;1,4;0;-1;13,81
2021-04-01 10:20:00;4;29,46;19,47;759,85;200;0,6;0;-1;13,78
2021-04-01 10:25:00;5;31,91;19,5;681,21;178;0,6;0;-1;13,8
2021-04-01 10:30:00;6;29,42;19,25;499,49;243;0,2;0;-1;13,8
2021-04-01 10:35:00;7;32,28;18,8;718,58;75;1,1;0;-1;13,79
2021-04-01 10:40:00;8;32,33;18,42;232,7;308;0,3;0;-1;13,75
2021-04-01 10:45:00;9;32,26;18,64;165,12;318;0,5;0;-1;13,74
2021-04-01 10:50:00;10;34,74;19,14;396,61;183;1,1;0;-1;13,75
2021-04-01 10:55:00;11;36,09;19,22;771;325;0,6;0;-1;13,75
2021-04-01 11:00:00;0;31,66;19,28;772,05;163;1,2;0;-1;13,75
2021-04-01 11:05:00;1;30,63;19,05;775,66;178;0,5;0;-1;13,75
2021-04-01 11:10:00;2;31,36;19,11;780,24;58;0,6;0;-1;13,75
2021-04-01 11:15:00;3;33,68;18,98;782,99;80;0,7;0;-1;13,75
2021-04-01 11:20:00;4;33,98;19,61;780,26;60;0,5;0;-1;13,75
2021-04-01 11:25:00;5;30,55;19,14;784,05;85;0,7;0;-1;13,72
2021-04-01 11:30:00;6;33,37;19,21;783,46;48;0,9;0;-1;13,72
2021-04-01 11:35:00;7;30,15;18,77;782,81;335;0,2;0;-1;13,72
2021-04-01 11:40:00;8;34,59;18,66;782,4;335;1;0;-1;13,72
2021-04-01 11:45:00;9;36,23;18,9;783,62;5;1,1;0;-1;13,72
2021-04-01 11:50:00;10;34,32;18,24;783,44;335;2,4;0;-1;13,72
2021-04-01 11:55:00;11;34,56;18,38;779,84;13;3,4;0;-1;13,72
2021-04-01 12:00:00;0;32,47;17,83;777;343;1,2;0;-1;13,72
2021-04-01 12:05:00;1;32,05;18,18;774,85;8;2,5;0;-1;13,72
2021-04-01 12:10:00;2;33,72;18,3;773,99;323;0,9;0;-1;13,72
2021-04-01 12:15:00;3;37,38;17,89;768,27;360;1,4;0;-1;13,72
2021-04-01 12:20:00;4;35,24;18,03;765,97;310;1,5;0;-1;13,72
2021-04-01 12:25:00;5;35,29;18,16;759,5;15;1,7;0;-1;13,68
2021-04-01 12:30:00;6;31,56;17,61;755,07;35;1,6;0;-1;13,72
2021-04-01 12:35:00;7;32,79;18,33;752,05;343;1,8;0;-1;13,7
2021-04-01 12:40:00;8;34,58;18,32;747,89;13;0,9;0;-1;13,69
2021-04-01 12:45:00;9;32,36;18,25;741,36;338;1,3;0;-1;13,69
2021-04-01 12:50:00;10;32,67;17,98;732,11;5;1,2;0;-1;13,69
2021-04-01 12:55:00;11;33,15;17,81;723,78;3;0,9;0;-1;13,72
2021-04-01 13:00:00;0;38,54;17,97;717,19;38;1,3;0;0;13,72
2021-04-01 13:05:00;1;31,31;17,62;709,36;343;3;0;0;13,72
2021-04-01 13:10:00;2;35,21;17,52;703,84;318;2;0;0;13,72
2021-04-01 13:15:00;3;35,41;17,41;104,27;350;1,9;0;0;13,72
2021-04-01 13:20:00;4;34,66;17,38;76,58;345;4,8;0;0;13,73
2021-04-01 13:25:00;5;34,09;17,13;65,56;355;2,5;0;0;13,76
2021-04-01 13:30:00;6;36,35;17,03;122,51;338;1,1;0;0;13,76
2021-04-01 13:35:00;7;35,05;16,88;61,44;353;1,7;0;0;13,76
2021-04-01 13:40:00;8;34,24;16,7;57,94;3;1,5;0;0;13,8
2021-04-01 13:45:00;9;35,96;16,83;56,1;13;0,4;0;0;13,82
2021-04-01 13:50:00;10;37,21;16,84;54,83;355;1,4;0;0;13,82
2021-04-01 13:55:00;11;37,89;16,61;53,52;340;1;0;0;13,82
2021-04-01 14:00:00;0;37,71;16,73;52,75;355;1,5;0;0;13,86
2021-04-01 14:05:00;1;38,05;16,25;52,37;325;2,4;0;0;13,86
2021-04-01 14:10:00;2;34,9;16,64;51,84;3;2,1;0;0;13,86
2021-04-01 14:15:00;3;37,79;16,52;51,71;338;3,1;0;0;13,89
2021-04-01 14:20:00;4;34,78;16,76;51,42;355;1,2;0;0;13,89
2021-04-01 14:25:00;5;37,17;16,16;52,11;340;2,8;0;0;13,89
2021-04-01 14:30:00;6;38,78;16,12;50,24;5;1,4;0;0;13,89
2021-04-01 14:35:00;7;34,6;16,57;50,16;328;1,1;0;0;13,89
2021-04-01 14:40:00;8;39,79;16,83;50,48;18;2;0;0;13,92
2021-04-01 14:45:00;9;38,54;16,38;52,26;8;2,8;0;0;13,92
2021-04-01 14:50:00;10;37,03;16,21;63,33;28;1,3;0;0;13,92
2021-04-01 14:55:00;11;38,84;16,1;136,03;333;1,7;0;0;13,92
2021-04-01 15:00:00;0;38,7;16,2;52,46;360;1,1;0;0;13,92
2021-04-01 15:05:00;1;40,15;15,78;53,3;360;2,2;0;0;13,92
2021-04-01 15:10:00;2;40,55;16,03;52,84;358;1,3;0;0;13,92
2021-04-01 15:15:00;3;39,55;15,93;47,92;338;2,6;0;0;13,92
2021-04-01 15:20:00;4;39,75;15,8;50,85;355;1,5;0;0;13,95
2021-04-01 15:25:00;5;40,72;15,52;50,66;343;2,7;0;0;13,96
2021-04-01 15:30:00;6;42,96;15,16;50,73;340;2;0;0;13,95
2021-04-01 15:35:00;7;42,72;15,38;48,73;335;2,6;0;0;13,95
2021-04-01 15:40:00;8;40,92;15,44;46,59;348;1,2;0;0;13,95
2021-04-01 15:45:00;9;43,27;15,17;46,27;315;3,5;0;0;13,95
2021-04-01 15:50:00;10;41,83;15,09;45,22;338;2;0;0;13,95
2021-04-01 15:55:00;11;41,81;14,91;44,5;343;1,7;0;0;13,96
2021-04-01 16:00:00;0;41,8;15,19;43,63;348;1,9;0;0;13,97
2021-04-01 16:05:00;1;39,85;15,3;42,55;335;1,2;0;0;13,98
2021-04-01 16:10:00;2;42,03;15,13;42,39;355;0,8;0;0;13,99
2021-04-01 16:15:00;3;42,48;14,82;42,06;15;2,1;0;0;13,98
2021-04-01 16:20:00;4;39,83;15,42;42,41;353;1,4;0;0;13,98
2021-04-01 16:25:00;5;40,48;15,11;47,2;340;2,7;0;0;13,98
2021-04-01 16:30:00;6;41,36;15,05;39,63;353;1,2;0;0;13,98
2021-04-01 16:35:00;7;40,39;15,15;40,92;358;1,1;0;0;13,97
2021-04-01 16:40:00;8;40,31;15,24;36,25;245;0,4;0;0;13,95
2021-04-01 16:45:00;9;40,86;14,91;35,62;340;1,5;0;0;13,95
2021-04-01 16:50:00;10;44,77;14,58;35,23;350;1,6;0;0;13,94
2021-04-01 16:55:00;11;46,05;14,54;34,71;8;2,8;0;0;13,94
2021-04-01 17:00:00;0;47,96;14,24;33,67;10;2,7;0;0;13,97
2021-04-01 17:05:00;1;48,58;14,06;31,4;335;1,4;0;0;13,96
2021-04-01 17:10:00;2;49,55;13,96;28,88;345;1,6;0;0;13,95
2021-04-01 17:15:00;3;49,48;14,08;25,82;343;1,1;0;0;13,94
2021-04-01 17:20:00;4;50,09;13,78;20,96;348;1,3;0;0;13,91
2021-04-01 17:25:00;5;49,7;13,72;19,61;5;1,6;0;0;13,79
2021-04-01 17:30:00;6;49,31;13,82;16,65;350;1,6;0;0;13,6
2021-04-01 17:35:00;7;50,09;13,62;13,18;8;1,6;0;0;13,28
2021-04-01 17:40:00;8;49,1;13,62;10,27;15;1,5;0;0;13,21
2021-04-01 17:45:00;9;51,1;13,41;7,66;355;0,9;0;0;13,18
2021-04-01 17:50:00;10;50,98;13,25;6,07;350;2,6;0;0;13,16
2021-04-01 17:55:00;11;49,75;13,52;4,82;13;1,3;0;0;13,15
2021-04-01 18:00:00;0;50,74;13,11;3,55;28;1,9;0;0;13,13
2021-04-01 18:05:00;1;49,23;13,28;2,77;3;1,7;0;0;13,11
2021-04-01 18:10:00;2;50,58;13,32;2,32;18;1,7;0;0;13,1
2021-04-01 18:15:00;3;52,16;13;2,04;313;1,9;0;0;13,09
2021-04-01 18:20:00;4;50,87;12,9;1,83;3;2,6;0;0;13,09
2021-04-01 18:25:00;5;50,08;12,99;1,67;358;2,1;0;0;13,08
2021-04-01 18:30:00;6;47,63;13,04;1,66;348;1,9;0;0;13,08
2021-04-01 18:35:00;7;47,4;13,19;1,66;18;2,6;0;0;13,07
2021-04-01 18:40:00;8;47,1;13,29;1,7;15;2,3;0;0;13,07
2021-04-01 18:45:00;9;48,01;13,03;1,73;315;1,9;0;0;13,06
2021-04-01 18:50:00;10;45,89;12,73;1,7;308;1,7;0;0;13,06
2021-04-01 18:55:00;11;43,29;13,04;1,7;350;4,3;0;0;13,06
2021-04-01 19:00:00;0;39,25;12,95;1,73;350;1,9;0;0;13,06
2021-04-01 19:05:00;1;35,78;13,13;1,72;350;2,1;0;0;13,05
2021-04-01 19:10:00;2;39,64;12,62;1,76;343;2,2;0;0;13,05
2021-04-01 19:15:00;3;37,96;12,67;1,73;348;2,2;0;0;13,05
2021-04-01 19:20:00;4;37,87;12,69;1,75;23;2,3;0;0;13,05
2021-04-01 19:25:00;5;37,82;12,51;1,76;350;1,6;0;0;13,05
2021-04-01 19:30:00;6;39,83;12,52;1,78;350;2;0;0;13,04
2021-04-01 19:35:00;7;39,31;12,56;1,8;10;2,1;0;0;13,04
2021-04-01 19:40:00;8;40,86;12,42;1,75;355;2,1;0;0;13,04
2021-04-01 19:45:00;9;41,88;12,13;1,8;360;2,2;0;0;13,04
2021-04-01 19:50:00;10;42,67;12,13;1,77;355;2,9;0;0;13,03
2021-04-01 19:55:00;11;42,42;12,29;1,82;5;2,5;0;0;13,03
2021-04-01 20:00:00;0;42,58;12,41;1,83;320;4;0;0;13,03
2021-04-01 20:05:00;1;43,17;12,19;1,82;15;3,2;0;0;13,03
2021-04-01 20:10:00;2;45,13;12;1,79;8;2,2;0;0;13,03
2021-04-01 20:15:00;3;44,02;12,3;1,85;348;2;0;0;13,02
2021-04-01 20:20:00;4;44,63;12,14;1,87;15;2,3;0;0;13,02
2021-04-01 20:25:00;5;44,82;12,04;1,87;8;2,5;0;0;13,02
2021-04-01 20:30:00;6;44,52;11,96;1,89;343;1,5;0;0;13,02
2021-04-01 20:35:00;7;44,22;12,25;1,83;3;2,1;0;0;13,02
2021-04-01 20:40:00;8;44,81;12,23;1,88;355;1,6;0;0;13,02
2021-04-01 20:45:00;9;44,93;12,14;1,93;360;3;0;0;13,01
2021-04-01 20:50:00;10;44,39;12,39;1,88;5;2;0;0;13,01
2021-04-01 20:55:00;11;45,74;12,09;1,86;355;2,2;0;0;13,01
2021-04-01 21:00:00;0;44,75;12,21;1,91;53;2,5;0;0;13,01
2021-04-01 21:05:00;1;45,87;11,93;1,89;348;1,8;0;0;13,01
2021-04-01 21:10:00;2;45,34;12,18;1,89;10;3,2;0;0;13,01
2021-04-01 21:15:00;3;45,93;12,01;1,92;360;2,5;0;0;13
2021-04-01 21:20:00;4;47,27;11,98;1,86;353;1,4;0;0;13
2021-04-01 21:25:00;5;47,69;11,8;1,92;360;1,7;0;0;13
2021-04-01 21:30:00;6;47,62;11,8;1,9;360;1,6;0;0;13
2021-04-01 21:35:00;7;48,01;11,57;1,95;358;2,8;0;0;13
2021-04-01 21:40:00;8;47,97;11,68;1,95;348;2,2;0;0;13
2021-04-01 21:45:00;9;48,76;11,71;1,93;358;1,6;0;0;12,99
2021-04-01 21:50:00;10;47,63;11,78;1,9;350;1,7;0;0;12,99
2021-04-01 21:55:00;11;47,25;11,85;1,98;338;1,6;0;0;12,99
2021-04-01 22:00:00;0;47,72;11,66;2,03;338;1,8;0;0;12,99
2021-04-01 22:05:00;1;47,01;11,78;2;348;1,6;0;0;12,98
2021-04-01 22:10:00;2;47,14;11,59;1,98;5;1,4;0;0;12,98
2021-04-01 22:15:00;3;47,09;11,54;1,99;323;1,3;0;0;12,98
2021-04-01 22:20:00;4;46,43;11,75;1,97;3;1,6;0;0;12,98
2021-04-01 22:25:00;5;46,96;11,71;1,96;25;1,2;0;0;12,98
2021-04-01 22:30:00;6;46,48;11,89;1,99;38;0,5;0;0;12,98
2021-04-01 22:35:00;7;47,41;11,93;1,98;338;1,4;0;0;12,98
2021-04-01 22:40:00;8;47,15;11,86;1,99;345;1,1;0;0;12,98
2021-04-01 22:45:00;9;46,31;11,99;2,02;343;0,9;0;0;12,98
2021-04-01 22:50:00;10;47,18;11,88;2,05;358;1,4;0;0;12,97
2021-04-01 22:55:00;11;47,15;11,92;2;350;1,2;0;0;12,97
2021-04-01 23:00:00;0;47,78;11,83;2,06;163;0,5;0;0;12,97
2021-04-01 23:05:00;1;44,75;12,57;2,06;168;0,2;0;0;12,97
2021-04-01 23:10:00;2;44,25;13,18;2,01;208;0,8;0;0;12,97
2021-04-01 23:15:00;3;43,31;13,46;2,07;223;0,5;0;0;12,97
2021-04-01 23:20:00;4;43,66;13,4;2,01;313;0,6;0;0;12,96
2021-04-01 23:25:00;5;45,02;13,06;2,06;8;0,6;0;0;12,96
2021-04-01 23:30:00;6;45,98;12,3;2;343;0,6;0;-1;12,96
2021-04-01 23:35:00;7;47,65;11,95;1,98;333;1,4;0;-1;12,93
2021-04-01 23:40:00;8;47,56;11,85;2,01;320;0,8;0;-1;12,92
2021-04-01 23:45:00;9;48,03;11,66;1,92;23;1,1;0;-1;12,92
2021-04-01 23:50:00;10;48,04;11,7;2,02;8;0,7;0;-1;12,91
2021-04-01 23:55:00;11;47,33;11,76;1,94;43;0,8;0;-1;12,91
2021-04-02 00:00:00;0;45,8;12,29;1,91;180;0,9;0;-1;12,9
2021-04-02 00:05:00;1;47,27;12,06;1,95;190;0,9;0;-1;12,9
2021-04-02 00:10:00;2;48,23;11,87;1,97;198;0,9;0;-1;12,89
2021-04-02 00:15:00;3;48,77;11,74;1,95;183;0,7;0;-1;12,89
2021-04-02 00:20:00;4;47,64;11,97;1,91;175;1;0;-1;12,89
2021-04-02 00:25:00;5;47,23;12,12;1,93;195;0,7;0;-1;12,89
2021-04-02 00:30:00;6;46,89;12,05;1,92;250;0,2;0;-1;12,88
2021-04-02 00:35:00;7;47,32;12,11;1,9;293;0;0;-1;12,88
2021-04-02 00:40:00;8;47,79;12;1,95;348;1;0;-1;12,88
2021-04-02 00:45:00;9;49,17;11,69;1,9;5;1,2;0;-1;12,88
2021-04-02 00:50:00;10;49,52;11,47;1,93;353;1,6;0;-1;12,88
2021-04-02 00:55:00;11;49,47;11,44;1,97;333;1,7;0;-1;12,88
2021-04-02 01:00:00;0;48,89;11,41;1,94;323;1,2;0;-1;12,87
2021-04-02 01:05:00;1;49;11,42;1,91;338;1,2;0;-1;12,87
2021-04-02 01:10:00;2;49,12;11,34;1,97;345;1,4;0;-1;12,87
2021-04-02 01:15:00;3;49,83;11,32;1,95;333;1,4;0;-1;12,87
2021-04-02 01:20:00;4;50,12;11,21;2;353;1;0;-1;12,87
2021-04-02 01:25:00;5;50,79;11,05;1,99;340;1,2;0;-1;12,87
2021-04-02 01:30:00;6;51,76;10,92;1,96;328;0,9;0;-1;12,86
2021-04-02 01:35:00;7;51,19;10,98;2,05;345;1,6;0;-1;12,86
2021-04-02 01:40:00;8;51,13;11,02;1,99;350;1,5;0;-1;12,86
2021-04-02 01:45:00;9;52,19;10,76;1,99;360;1,8;0;-1;12,86
2021-04-02 01:50:00;10;52,13;10,72;1,94;345;1,2;0;-1;12,86
2021-04-02 01:55:00;11;52,75;10,58;2,02;338;1,8;0;-1;12,86
2021-04-02 02:00:00;0;52,62;10,68;1,98;338;1,6;0;-1;12,86
2021-04-02 02:05:00;1;53,55;10,38;2,05;335;1,8;0;-1;12,85
2021-04-02 02:10:00;2;53,74;10,38;2,05;358;1,6;0;-1;12,85
2021-04-02 02:15:00;3;54,05;10,31;2,01;350;1,9;0;-1;12,85
2021-04-02 02:20:00;4;53,9;10,25;2,03;355;1,6;0;-1;12,85
2021-04-02 02:25:00;5;53,72;10,29;2,09;335;2,1;0;-1;12,85
2021-04-02 02:30:00;6;55,2;10;2,04;335;2,1;0;-1;12,85
2021-04-02 02:35:00;7;56,23;9,8;2,15;333;2,9;0;-1;12,85
2021-04-02 02:40:00;8;56,69;9,71;2,06;333;1,4;0;-1;12,85
2021-04-02 02:45:00;9;57,4;9,58;2,1;343;2,3;0;-1;12,85
2021-04-02 02:50:00;10;56,97;9,54;2,06;325;1,7;0;-1;12,85
2021-04-02 02:55:00;11;56,17;9,78;2,04;340;2,1;0;-1;12,85
2021-04-02 03:00:00;0;55,94;9,84;2,03;325;2,6;0;-1;12,84
2021-04-02 03:05:00;1;56,25;9,76;2,02;353;1,7;0;-1;12,84
2021-04-02 03:10:00;2;57,51;9,51;1,65;345;1,8;0;-1;12,79
2021-04-02 03:15:00;3;56,95;9,59;1,84;345;2,3;0;-1;12,83
2021-04-02 03:20:00;4;58,56;9,28;1,95;330;2,3;0;-1;12,84
2021-04-02 03:25:00;5;61,34;8,79;1,99;340;2,3;0;-1;12,84
2021-04-02 03:30:00;6;63,85;8,63;2,01;333;2,1;0;-1;12,84
2021-04-02 03:35:00;7;63,56;8,7;2,07;325;1,9;0;-1;12,84
2021-04-02 03:40:00;8;63,48;8,9;2,1;338;1,9;0;-1;12,84
2021-04-02 03:45:00;9;63,87;8,8;2,14;340;2,5;0;-1;12,84
2021-04-02 03:50:00;10;64,8;8,75;2,1;355;2,2;0;-1;12,84
2021-04-02 03:55:00;11;64,57;8,78;2,18;345;2,2;0;-1;12,84
2021-04-02 04:00:00;0;63,34;8,97;2,14;338;1,7;0;-1;12,84
2021-04-02 04:05:00;1;63,12;9,09;2,08;335;2,1;0;-1;12,83
2021-04-02 04:10:00;2;62,52;9,27;2,19;343;1,3;0;-1;12,83
2021-04-02 04:15:00;3;63,62;9,09;2,13;330;1,7;0;-1;12,83
2021-04-02 04:20:00;4;62,39;9,28;2,25;335;1,6;0;-1;12,83
2021-04-02 04:25:00;5;59,99;9,71;2,19;345;2;0;-1;12,83
2021-04-02 04:30:00;6;57,96;10,04;2,21;323;2,5;0;-1;12,83
2021-04-02 04:35:00;7;60,24;9,54;2,2;335;1,7;0;-1;12,83
2021-04-02 04:40:00;8;59,52;9,71;2,28;340;1,6;0;-1;12,83
2021-04-02 04:45:00;9;59,89;9,7;2,38;325;1,7;0;-1;12,83
2021-04-02 04:50:00;10;60,49;9,54;2,63;348;2,2;0;-1;12,83
2021-04-02 04:55:00;11;60,16;9,72;3,09;343;1,1;0;-1;12,83
2021-04-02 05:00:00;0;61,82;9,48;4,08;348;1,6;0;-1;12,83
2021-04-02 05:05:00;1;63;9,36;5,25;360;1,2;0;-1;12,83
2021-04-02 05:10:00;2;62,3;9,43;6,96;325;2,1;0;-1;12,84
2021-04-02 05:15:00;3;62,69;9,37;9,36;8;1,5;0;-1;12,84
2021-04-02 05:20:00;4;62,83;9,33;11,18;325;1,6;0;-1;12,85
2021-04-02 05:25:00;5;62,57;9,48;15,11;350;1,7;0;-1;12,86
2021-04-02 05:30:00;6;63,34;9,37;17,86;340;1,2;0;-1;12,87
2021-04-02 05:35:00;7;64,02;9,27;21,29;335;1,1;0;-1;12,88
2021-04-02 05:40:00;8;64,83;9,17;25;348;1;0;-1;12,9
2021-04-02 05:45:00;9;65,53;9,17;28,03;355;0,7;0;-1;12,92
2021-04-02 05:50:00;10;66,1;9,19;34,42;345;1;0;-1;12,94
2021-04-02 05:55:00;11;64,81;9,4;40,05;5;1,8;0;-1;12,97
2021-04-02 06:00:00;0;64,88;9,48;36,96;343;0,9;0;-1;12,99
2021-04-02 06:05:00;1;65,05;9,47;39,45;308;1,3;0;-1;13,01
2021-04-02 06:10:00;2;64,84;9,59;41,33;328;1,3;0;-1;13,05
2021-04-02 06:15:00;3;64,85;9,51;44,18;330;1,1;0;-1;13,08
2021-04-02 06:20:00;4;62,69;9,78;45,69;335;0,1;0;-1;13,11
2021-04-02 06:25:00;5;62,43;9,86;48,84;28;0,2;0;-1;13,15
2021-04-02 06:30:00;6;62,9;9,9;50,97;335;0,4;0;-1;13,2
2021-04-02 06:35:00;7;62,5;9,93;53,14;35;0,4;0;-1;13,25
2021-04-02 06:40:00;8;71,31;9,01;55,3;353;1,3;0;-1;13,3
2021-04-02 06:45:00;9;79,85;7,61;56,74;353;1,5;0;-1;13,35
2021-04-02 06:50:00;10;82,2;7,25;61,2;358;1;0;-1;13,41
2021-04-02 06:55:00;11;83,34;7,36;63,42;138;0,5;0;-1;13,47
2021-04-02 07:00:00;0;81,69;7,89;77,17;165;0,6;0;-1;13,53
2021-04-02 07:05:00;1;80,23;8,05;64,08;288;0,7;0;-1;13,58
2021-04-02 07:10:00;2;75,35;8,99;66,5;158;0,5;0;-1;13,65
2021-04-02 07:15:00;3;71,74;9,73;66,78;195;1;0;-1;13,78
2021-04-02 07:20:00;4;70,02;9,81;67,71;193;1,2;0;-1;14,02
2021-04-02 07:25:00;5;71,75;9,82;68,77;5;0,8;0;-1;14,12
2021-04-02 07:30:00;6;79,75;8,38;69,62;343;1;0;-1;14,22
2021-04-02 07:35:00;7;82,92;7,74;71,99;360;2,3;0;-1;14,3
2021-04-02 07:40:00;8;84,75;7,44;73,96;340;1,8;0;-1;14,37
2021-04-02 07:45:00;9;84,46;7,44;108,73;8;1,8;0;-1;14,46
2021-04-02 07:50:00;10;83,26;7,53;75,94;348;1,5;0;-1;14,53
2021-04-02 07:55:00;11;83,23;7,64;92,24;345;1,4;0;-1;14,56
2021-04-02 08:00:00;0;81,06;8,05;77,52;355;0,9;0;-1;14,57
2021-04-02 08:05:00;1;82,62;7,99;93,31;343;1,7;0;-1;14,57
2021-04-02 08:10:00;2;84,46;7,9;104,42;350;1,8;0;-1;14,57
2021-04-02 08:15:00;3;85;7,81;183,08;348;1,9;0;-1;14,57
2021-04-02 08:20:00;4;84,42;7,81;338,24;350;2,3;0;-1;14,57
2021-04-02 08:25:00;5;84,09;7,86;504,02;353;1,6;0;-1;14,57
2021-04-02 08:30:00;6;83,41;8,06;485,71;353;2;0;-1;14,56
2021-04-02 08:35:00;7;82,09;8,04;532,38;355;1,4;0;-1;14,57
2021-04-02 08:40:00;8;80,15;8,35;542,93;358;1,1;0;-1;14,56
2021-04-02 08:45:00;9;77,44;9,08;558,24;348;0,9;0;-1;14,53
2021-04-02 08:50:00;10;77,18;9,29;563,91;340;1,4;0;-1;14,54
2021-04-02 08:55:00;11;78,86;8,98;533,83;345;1,5;0;-1;14,53
2021-04-02 09:00:00;0;76,8;9,27;496,49;360;1,4;0;-1;14,54
2021-04-02 09:05:00;1;76,29;9,15;277,42;358;2,5;0;-1;14,53
2021-04-02 09:10:00;2;78,3;8,83;620,43;353;2,1;0;-1;14,5
2021-04-02 09:15:00;3;77,18;9,25;633,33;3;1,6;0;-1;14,5
2021-04-02 09:20:00;4;76,27;9,38;645,98;348;1,2;0;-1;14,5
2021-04-02 09:25:00;5;75,16;9,6;656,31;333;1,5;0;-1;14,48
2021-04-02 09:30:00;6;75,32;9,16;666;355;2,4;0;-1;14,47
2021-04-02 09:35:00;7;74,64;9,44;673,52;348;1,6;0;-1;14,48
2021-04-02 09:40:00;8;75,06;9,61;680,89;320;2,1;0;-1;14,08
2021-04-02 09:45:00;9;73,77;9,51;691,63;355;2,1;0;-1;14,03
2021-04-02 09:50:00;10;72,95;9,2;701,86;353;1,9;0;-1;14,03
2021-04-02 09:55:00;11;74,51;8,67;712,91;343;1,3;0;-1;14,03
2021-04-02 10:00:00;0;74,51;8,79;731,74;335;2,3;0;-1;14,05
2021-04-02 10:05:00;1;75,01;8,78;678,29;360;2;0;-1;14,01
2021-04-02 10:10:00;2;76,93;8,73;639,81;345;2,8;0;-1;14,01
2021-04-02 10:15:00;3;75,16;8,64;599,23;5;2;0;-1;14
2021-04-02 10:20:00;4;74,58;8,84;752,64;343;2,8;0;-1;14,01
2021-04-02 10:25:00;5;74,84;8,97;755,11;353;2,5;0;-1;14,01
2021-04-02 10:30:00;6;72,72;9,08;749,6;348;3,1;0;-1;14,01
2021-04-02 10:35:00;7;74,8;8,76;758,47;10;3;0;-1;14
2021-04-02 10:40:00;8;73,41;9,31;559,91;318;2,3;0;-1;14
2021-04-02 10:45:00;9;70,42;9,67;321,05;345;2,9;0;-1;14,01
2021-04-02 10:50:00;10;72,57;9,34;611,69;345;2,2;0;-1;14,01
2021-04-02 10:55:00;11;71,87;9,42;727,56;353;2,7;0;-1;14,01
2021-04-02 11:00:00;0;70,52;9,61;772,56;350;2,5;0;-1;14,01
2021-04-02 11:05:00;1;70,63;9,29;774,46;345;2,4;0;-1;14,01
2021-04-02 11:10:00;2;72,57;8,61;777,71;335;3,2;0;-1;14
2021-04-02 11:15:00;3;72,27;8,75;784,8;3;1,9;0;-1;14,01
2021-04-02 11:20:00;4;72,04;8,97;787,44;348;3,4;0;-1;14,01
2021-04-02 11:25:00;5;72,74;8,91;790,27;320;2,3;0;-1;14,01
2021-04-02 11:30:00;6;72,15;8,79;789,98;343;2,3;0;-1;13,97
2021-04-02 11:35:00;7;71,56;8,92;788,71;340;2,2;0;-1;13,98
2021-04-02 11:40:00;8;72,2;8,91;785,98;5;2,6;0;-1;13,97
2021-04-02 11:45:00;9;72,94;9,08;788,87;348;1,6;0;-1;13,98
2021-04-02 11:50:00;10;72,74;9,13;785,56;328;2,5;0;-1;13,98
2021-04-02 11:55:00;11;73,63;9,05;785,36;358;2;0;-1;13,98
2021-04-02 12:00:00;0;72,11;8,93;785,24;338;3,2;0;-1;13,98
2021-04-02 12:05:00;1;71,11;9;783,69;348;4,9;0;-1;13,98
2021-04-02 12:10:00;2;74,44;8,6;783,44;8;2,4;0;-1;13,98
2021-04-02 12:15:00;3;73,7;8,47;778,62;345;3,6;0;-1;13,97
2021-04-02 12:20:00;4;74,74;8,26;776,01;8;3,8;0;-1;13,97
2021-04-02 12:25:00;5;74,07;8,3;769,5;20;4,5;0;-1;13,98
2021-04-02 12:30:00;6;74,7;8,35;763,36;355;2,8;0;-1;13,97
2021-04-02 12:35:00;7;73,16;8,38;755,28;358;2,7;0;-1;13,97
2021-04-02 12:40:00;8;73,53;8,46;752,12;8;2,6;0;-1;13,97
2021-04-02 12:45:00;9;72,76;8,51;745,69;333;2,9;0;-1;13,98
