DELTA-T LOGGER
R-Nachbau der Loggerdateien, um Delta-T Dateien oder anderen Loggerdateiformate mit Flag-Splaten in die Level2 Datenbank hochzuladen. Autor:Marvin Lorff, Ausgabe durch Funktion: write.fwf2()
01.01. 00:00
31.07. 23:30
Start_Year: 2020
Channel number,,,,,,,,,,,
Sensor code,,,,,,,,,,,
        Datum, Logtemp, BoTemp10, BoTemp30, ThTa_A15, ThTa_B15, ThTa_A30, ThTa_B30, ThTa_A60, ThTa_B60, EsModem
Units,,,,,,,,,,,
Minimum value,,,,,,,,,,,
Maximum value,,,,,,,,,,,
04.06. 06:00 ,   13.82,    30.03,    30.03,    18.38,   103.60,    -0.28,    14.13,     3.37,    -0.38,    5.21
04.06. 06:30 ,   13.82,    30.03,    30.03,    18.40,   103.44,    -0.27,    14.10,     3.34,    -0.38,    5.21
04.06. 07:00 ,   13.82,    30.03,    30.03,    18.38,   103.52,    -0.27,    14.10,     3.34,    -0.38,    5.21
04.06. 07:30 ,   13.92,    30.03,    30.03,    18.40,   103.44,    -0.28,    14.10,     3.37,    -0.38,    5.21
04.06. 08:00 ,   13.98,    30.03,    30.03,    18.38,   103.52,    -0.27,    14.13,     3.34,    -0.38,    0.10
04.06. 08:30 ,   13.98,    30.03,    30.03,    18.40,   103.52,    -0.27,    14.10,     3.34,    -0.38,    5.21
04.06. 09:00 ,   14.14,    30.03,    30.03,    18.38,   103.60,    -0.27,    14.10,     3.34,    -0.38,    5.21
04.06. 09:30 ,   14.36,    30.03,    30.03,    18.38,   103.52,    -0.28,    14.10,     3.34,    -0.38,    5.21
04.06. 10:00 ,   14.68,    30.03,    30.03,    18.38,   103.60,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 10:30 ,   15.05,    30.03,    30.03,    18.40,   103.52,    -0.27,    14.10,     3.34,    -0.38,    5.21
04.06. 11:00 ,   15.26,    30.03,    30.03,    18.38,   103.52,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 11:30 ,   15.57,    30.03,    30.03,    18.38,   103.44,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 12:00 ,   15.79,    30.03,    30.03,    18.38,   103.52,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 12:30 ,   16.19,    30.03,    30.03,    18.35,   103.68,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 13:00 ,   16.54,    30.03,    30.03,    18.35,   103.52,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 13:30 ,   16.91,    30.03,    30.03,    18.38,   103.36,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 14:00 ,   17.29,    30.03,    30.03,    18.38,   103.44,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 14:30 ,   17.54,    30.03,    30.03,    18.35,   103.52,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 15:00 ,   17.75,    30.03,    30.03,    18.38,   103.36,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 15:30 ,   17.68,    30.03,    30.03,    18.35,   103.20,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 16:00 ,   17.58,    30.03,    30.03,    18.35,   103.28,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 16:30 ,   17.41,    30.03,    30.03,    18.35,   103.20,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 17:00 ,   17.32,    30.03,    30.03,    18.35,   103.28,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 17:30 ,   17.23,    30.03,    30.03,    18.35,   103.28,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 18:00 ,   17.13,    30.03,    30.03,    18.32,   103.28,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 18:30 ,   16.94,    30.03,    30.03,    18.35,   103.20,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 19:00 ,   16.60,    30.03,    30.03,    18.38,   103.36,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 19:30 ,   16.16,    30.03,    30.03,    18.32,   103.28,    -0.28,    14.08,     3.34,    -0.38,    5.22
04.06. 20:00 ,   15.67,    30.03,    30.03,    18.35,   103.28,    -0.28,    14.10,     3.34,    -0.38,    5.22
04.06. 20:30 ,   15.14,    30.03,    30.03,    18.35,   103.28,    -0.27,    14.10,     3.34,    -0.38,    5.22
04.06. 21:00 ,   14.76,    30.03,    30.03,    18.35,   103.36,    -0.27,    14.08,     3.34,    -0.38,    5.21
04.06. 21:30 ,   14.44,    30.03,    30.03,    18.32,   103.36,    -0.28,    14.08,     3.34,    -0.38,    5.21
04.06. 22:00 ,   14.22,    30.03,    30.03,    18.32,   103.44,    -0.28,    14.08,     3.34,    -0.38,    5.22
04.06. 22:30 ,   14.03,    30.03,    30.03,    18.32,   103.60,    -0.27,    14.08,     3.34,    -0.38,    5.22
04.06. 23:00 ,   13.82,    30.03,    30.03,    18.32,   103.44,    -0.27,    14.08,     3.34,    -0.38,    5.22
04.06. 23:30 ,   13.67,    30.03,    30.03,    18.32,   103.52,    -0.28,    14.08,     3.34,    -0.38,    5.22
05.06. 00:00 ,   13.54,    30.03,    30.03,    18.32,   103.52,    -0.27,    14.08,     3.34,    -0.38,    5.21
05.06. 00:30 ,   13.35,    30.03,    30.03,    18.32,   103.76,    -0.27,    14.08,     3.34,    -0.39,    5.21
05.06. 01:00 ,   13.00,    30.03,    30.03,    18.32,   103.76,    -0.27,    14.08,     3.34,    -0.38,    5.22
05.06. 01:30 ,   12.56,    30.03,    30.03,    18.32,   103.84,    -0.28,    14.08,     3.34,    -0.38,    5.21
05.06. 02:00 ,   12.17,    30.03,    30.03,    18.32,   103.84,    -0.27,    14.08,     3.34,    -0.38,    5.21
05.06. 02:30 ,   11.88,    30.03,    30.03,    18.32,   103.84,    -0.27,    14.08,     3.34,    -0.38,    5.21
05.06. 03:00 ,   11.62,    30.03,    30.03,    18.32,   103.84,    -0.27,    14.08,     3.34,    -0.38,    5.21
05.06. 03:30 ,   11.47,    30.03,    30.03,    18.32,   103.92,    -0.28,    14.08,     3.34,    -0.38,    5.21
05.06. 04:00 ,   11.33,    30.03,    30.03,    18.32,   103.84,    -0.28,    14.08,     3.34,    -0.39,    5.21
05.06. 04:30 ,   11.17,    30.03,    30.03,    18.32,   103.92,    -0.27,    14.08,     3.34,    -0.39,    5.22
05.06. 05:00 ,   11.04,    30.03,    30.03,    18.32,   103.92,    -0.28,    14.08,     3.34,    -0.39,    5.22
05.06. 05:30 ,   10.93,    30.03,    30.03,    18.32,   103.92,    -0.28,    14.08,     3.34,    -0.38,    0.09
05.06. 06:00 ,   10.86,    30.03,    30.03,    18.32,   103.92,    -0.28,    14.08,     3.34,    -0.38,    5.21
05.06. 06:30 ,   10.79,    30.03,    30.03,    18.32,   103.92,    -0.28,    14.08,     3.34,    -0.38,    5.21
05.06. 07:00 ,   10.79,    30.03,    30.03,    18.32,   103.84,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 07:30 ,   10.71,    30.03,    30.03,    18.32,   103.92,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 08:00 ,   10.74,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.06,     3.34,    -0.39,    5.21
05.06. 08:30 ,   10.79,    30.03,    30.03,    18.32,   103.92,    -0.27,    14.08,     3.34,    -0.38,    5.21
05.06. 09:00 ,   10.79,    30.03,    30.03,    18.30,   103.92,    -0.27,    14.08,     3.34,    -0.38,    5.22
05.06. 09:30 ,   10.88,    30.03,    30.03,    18.30,   103.92,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 10:00 ,   11.02,    30.03,    30.03,    18.30,   103.92,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 10:30 ,   11.21,    30.03,    30.03,    18.30,   103.92,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 11:00 ,   11.38,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.06,     3.34,    -0.38,    5.22
05.06. 11:30 ,   11.38,    30.03,    30.03,    18.32,   103.92,    -0.28,    14.06,     3.31,    -0.38,    5.21
05.06. 12:00 ,   11.33,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.08,     3.34,    -0.38,    5.21
05.06. 12:30 ,   11.24,    30.03,    30.03,    18.30,   103.84,    -0.27,    14.08,     3.34,    -0.38,    5.21
05.06. 13:00 ,   11.22,    30.03,    30.03,    18.32,   103.92,    -0.28,    14.06,     3.34,    -0.38,    5.21
05.06. 13:30 ,   11.26,    30.03,    30.03,    18.32,   103.84,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 14:00 ,   11.36,    30.03,    30.03,    18.32,   103.84,    -0.28,    14.06,     3.34,    -0.38,    5.21
05.06. 14:30 ,   11.60,    30.03,    30.03,    18.30,   104.00,    -0.28,    14.06,     3.34,    -0.38,    5.21
05.06. 15:00 ,   11.84,    30.03,    30.03,    18.30,   103.84,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 15:30 ,   12.01,    30.03,    30.03,    18.32,   103.84,    -0.28,    14.06,     3.34,    -0.38,    5.21
05.06. 16:00 ,   12.24,    30.03,    30.03,    18.27,   103.92,    -0.28,    14.06,     3.34,    -0.38,    5.21
05.06. 16:30 ,   12.39,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.06,     3.34,    -0.39,    5.22
05.06. 17:00 ,   12.53,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.06,     3.34,    -0.38,    5.21
05.06. 17:30 ,   12.75,    30.03,    30.03,    18.30,   103.84,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 18:00 ,   13.05,    30.03,    30.03,    18.30,   103.76,    -0.28,    14.06,     3.34,    -0.39,    5.21
05.06. 18:30 ,   13.30,    30.03,    30.03,    18.30,   103.76,    -0.27,    14.06,     3.34,    -0.39,    5.21
05.06. 19:00 ,   13.49,    30.03,    30.03,    18.30,   103.92,    -0.28,    14.06,     3.34,    -0.39,    5.22
05.06. 19:30 ,   13.54,    30.03,    30.03,    18.30,   103.76,    -0.28,    14.06,     3.34,    -0.38,    5.22
05.06. 20:00 ,   13.54,    30.03,    30.03,    18.30,   103.76,    -0.28,    14.06,     3.34,    -0.39,    5.21
05.06. 20:30 ,   13.49,    30.03,    30.03,    18.27,   103.92,    -0.27,    14.06,     3.31,    -0.38,    5.22
05.06. 21:00 ,   13.43,    30.03,    30.03,    18.30,   103.68,    -0.28,    14.06,     3.34,    -0.38,    5.22
05.06. 21:30 ,   13.33,    30.03,    30.03,    18.32,   103.68,    -0.28,    14.06,     3.34,    -0.38,    5.21
05.06. 22:00 ,   13.16,    30.03,    30.03,    18.30,   103.68,    -0.28,    14.06,     3.31,    -0.39,    5.22
05.06. 22:30 ,   13.00,    30.03,    30.03,    18.30,   103.76,    -0.27,    14.06,     3.34,    -0.38,    5.21
05.06. 23:00 ,   12.83,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.03,     3.34,    -0.38,    5.22
05.06. 23:30 ,   12.64,    30.03,    30.03,    18.27,   103.84,    -0.28,    14.06,     3.34,    -0.39,    5.21
06.06. 00:00 ,   12.46,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.06,     3.34,    -0.38,    5.21
06.06. 00:30 ,   12.32,    30.03,    30.03,    18.30,   103.92,    -0.27,    14.06,     3.34,    -0.38,    5.21
06.06. 01:00 ,   12.22,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.03,     3.34,    -0.38,    5.22
06.06. 01:30 ,   12.10,    30.03,    30.03,    18.30,   103.92,    -0.28,    14.06,     3.34,    -0.38,    5.22
06.06. 02:00 ,   11.96,    30.03,    30.03,    18.27,   103.92,    -0.28,    14.06,     3.34,    -0.38,    5.22
06.06. 02:30 ,   11.84,    30.03,    30.03,    18.30,   103.92,    -0.27,    14.03,     3.31,    -0.39,    5.21
06.06. 03:00 ,   11.69,    30.03,    30.03,    18.30,   103.84,    -0.28,    14.03,     3.31,    -0.39,    5.21
06.06. 03:30 ,   11.57,    30.03,    30.03,    18.32,   103.84,    -0.28,    14.03,     3.34,    -0.38,    5.21
06.06. 04:00 ,   11.45,    30.03,    30.03,    18.35,   103.84,    -0.27,    14.03,     3.34,    -0.38,    5.21
06.06. 04:30 ,   11.36,    30.03,    30.03,    18.40,   103.92,    -0.27,    14.03,     3.34,    -0.38,    5.21
06.06. 05:00 ,   11.24,    30.03,    30.03,    18.40,   103.92,    -0.27,    14.03,     3.34,    -0.38,    5.21
06.06. 05:30 ,   11.07,    30.03,    30.03,    18.46,   103.84,    -0.28,    14.03,     3.34,    -0.38,    5.21
06.06. 06:00 ,   11.04,    30.03,    30.03,    18.46,   103.92,    -0.28,    14.03,     3.34,    -0.38,    5.21
06.06. 06:30 ,   10.95,    30.03,    30.03,    18.48,   103.92,    -0.28,    14.03,     3.31,    -0.38,    5.21
06.06. 07:00 ,   10.93,    30.03,    30.03,    18.51,   103.92,    -0.27,    14.03,     3.31,    -0.38,    5.21
06.06. 07:30 ,   10.81,    30.03,    30.03,    18.56,   103.84,    -0.27,    14.06,     3.31,    -0.38,    5.21
06.06. 08:00 ,   10.79,    30.03,    30.03,    18.56,   103.92,    -0.27,    14.03,     3.34,    -0.39,    5.21
06.06. 08:30 ,   10.69,    30.03,    30.03,    18.59,   103.92,    -0.28,    14.06,     3.31,    -0.38,    5.21
06.06. 09:00 ,   10.57,    30.03,    30.03,    18.59,   103.92,    -0.28,    14.06,     3.31,    -0.38,    5.21
06.06. 09:30 ,   10.43,    30.03,    30.03,    18.62,   103.92,    -0.28,    14.06,     3.34,    -0.38,    5.21
06.06. 10:00 ,   10.36,    30.03,    30.03,    18.65,   103.92,    -0.28,    14.06,     3.34,    -0.38,    5.22
06.06. 10:30 ,   10.23,    30.03,    30.03,    18.67,   103.92,    -0.28,    14.06,     3.31,    -0.39,    5.21
06.06. 11:00 ,   10.21,    30.03,    30.03,    18.70,   103.92,    -0.27,    14.06,     3.31,    -0.38,    5.21
06.06. 11:30 ,   10.23,    30.03,    30.03,    18.70,   103.92,    -0.28,    14.06,     3.31,    -0.38,    5.21
06.06. 12:00 ,   10.36,    30.03,    30.03,    18.70,   103.92,    -0.27,    14.06,     3.31,    -0.38,    5.22
06.06. 12:30 ,   10.52,    30.03,    30.03,    18.73,   103.92,    -0.28,    14.06,     3.31,    -0.38,    5.21
06.06. 13:00 ,   10.69,    30.03,    30.03,    18.75,   103.92,    -0.28,    14.06,     3.31,    -0.38,    0.09
06.06. 13:30 ,   10.93,    30.03,    30.03,    18.73,   103.92,    -0.27,    14.03,     3.34,    -0.39,    5.21
06.06. 14:00 ,   11.14,    30.03,    30.03,    18.75,   103.92,    -0.27,    14.03,     3.31,    -0.38,    5.21
06.06. 14:30 ,   11.31,    30.03,    30.03,    18.78,   103.84,    -0.27,    14.06,     3.31,    -0.38,    5.21
06.06. 15:00 ,   11.38,    30.03,    30.03,    18.78,   103.92,    -0.27,    14.06,     3.31,    -0.38,    5.21
06.06. 15:30 ,   11.50,    30.03,    30.03,    18.83,   103.84,    -0.27,    14.06,     3.31,    -0.38,    5.21
06.06. 16:00 ,   11.69,    30.03,    30.03,    18.81,   103.92,    -0.27,    14.03,     3.31,    -0.38,    5.21
06.06. 16:30 ,   11.98,    30.03,    30.03,    18.83,   103.84,    -0.27,    14.03,     3.34,    -0.38,    5.21
06.06. 17:00 ,   12.15,    30.03,    30.03,    18.83,   103.84,    -0.27,    14.03,     3.31,    -0.38,    5.21
06.06. 17:30 ,   12.32,    30.03,    30.03,    18.83,   103.76,    -0.27,    14.06,     3.34,    -0.39,    5.21
06.06. 18:00 ,   12.39,    30.03,    30.03,    18.86,   103.84,    -0.27,    14.06,     3.31,    -0.39,    5.21
06.06. 18:30 ,   12.53,    30.03,    30.03,    18.86,   103.76,    -0.27,    14.06,     3.34,    -0.38,    5.21
06.06. 19:00 ,   12.61,    30.03,    30.03,    18.86,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
06.06. 19:30 ,   12.69,    30.03,    30.03,    18.89,   103.84,    -0.27,    14.03,     3.31,    -0.38,    5.21
06.06. 20:00 ,   12.69,    30.03,    30.03,    18.89,   103.68,    -0.28,    14.03,     3.31,    -0.38,    5.21
06.06. 20:30 ,   12.67,    30.03,    30.03,    18.89,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
06.06. 21:00 ,   12.67,    30.03,    30.03,    18.92,   103.60,    -0.28,    14.06,     3.31,    -0.38,    5.21
06.06. 21:30 ,   12.53,    30.03,    30.03,    18.92,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
06.06. 22:00 ,   12.51,    30.03,    30.03,    18.92,   103.68,    -0.27,    14.03,     3.34,    -0.38,    5.21
06.06. 22:30 ,   12.37,    30.03,    30.03,    18.92,   103.60,    -0.28,    14.03,     3.31,    -0.39,    5.21
06.06. 23:00 ,   12.37,    30.03,    30.03,    18.92,   103.68,    -0.28,    14.03,     3.31,    -0.39,    5.21
06.06. 23:30 ,   12.24,    30.03,    30.03,    18.92,   103.68,    -0.27,    14.06,     3.31,    -0.38,    5.21
07.06. 00:00 ,   12.19,    30.03,    30.03,    18.97,   103.60,    -0.28,    14.06,     3.31,    -0.39,    5.21
07.06. 00:30 ,   12.12,    30.03,    30.03,    18.97,   103.68,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 01:00 ,   12.05,    30.03,    30.03,    18.94,   103.68,    -0.28,    14.03,     3.34,    -0.39,    5.21
07.06. 01:30 ,   11.93,    30.03,    30.03,    18.97,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
07.06. 02:00 ,   11.86,    30.03,    30.03,    19.00,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
07.06. 02:30 ,   11.79,    30.03,    30.03,    18.97,   103.60,    -0.27,    14.03,     3.34,    -0.38,    5.21
07.06. 03:00 ,   11.74,    30.03,    30.03,    18.97,   103.60,    -0.28,    14.03,     3.31,    -0.39,    5.21
07.06. 03:30 ,   11.67,    30.03,    30.03,    19.00,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
07.06. 04:00 ,   11.65,    30.03,    30.03,    19.00,   103.68,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 04:30 ,   11.65,    30.03,    30.03,    19.02,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
07.06. 05:00 ,   11.62,    30.03,    30.03,    19.08,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
07.06. 05:30 ,   11.50,    30.03,    30.03,    19.16,   103.68,    -0.28,    14.03,     3.31,    -0.38,    5.22
07.06. 06:00 ,   11.38,    30.03,    30.03,    19.21,   103.68,    -0.28,    14.03,     3.34,    -0.38,    5.21
07.06. 06:30 ,   11.31,    30.03,    30.03,    19.32,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.21
07.06. 07:00 ,   11.17,    30.03,    30.03,    19.43,   103.68,    -0.28,    14.03,     3.34,    -0.38,    5.21
07.06. 07:30 ,   11.07,    30.03,    30.03,    19.51,   103.68,    -0.28,    14.03,     3.31,    -0.39,    5.21
07.06. 08:00 ,   11.07,    30.03,    30.03,    19.62,   103.68,    -0.28,    14.03,     3.31,    -0.39,    5.21
07.06. 08:30 ,   11.12,    30.03,    30.03,    19.67,   103.68,    -0.27,    14.03,     3.31,    -0.39,    5.21
07.06. 09:00 ,   11.22,    30.03,    30.03,    19.75,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 09:30 ,   11.31,    30.03,    30.03,    19.80,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 10:00 ,   11.47,    30.03,    30.03,    19.83,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 10:30 ,   11.67,    30.03,    30.03,    19.89,   103.76,    -0.27,    14.03,     3.31,    -0.38,    5.21
07.06. 11:00 ,   11.83,    30.03,    30.03,    19.91,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 11:30 ,   12.03,    30.03,    30.03,    19.94,   103.84,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 12:00 ,   12.27,    30.03,    30.03,    19.97,   103.92,    -0.28,    14.03,     3.31,    -0.39,    5.21
07.06. 12:30 ,   12.46,    30.03,    30.03,    19.99,   103.84,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 13:00 ,   12.67,    30.03,    30.03,    19.99,   103.84,    -0.28,    14.03,     3.34,    -0.38,    5.21
07.06. 13:30 ,   12.84,    30.03,    30.03,    20.02,   103.84,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 14:00 ,   12.94,    30.03,    30.03,    20.02,   103.76,    -0.28,    14.03,     3.34,    -0.39,    5.21
07.06. 14:30 ,   12.97,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 15:00 ,   13.00,    30.03,    30.03,    20.04,   103.76,    -0.27,    14.03,     3.31,    -0.38,    5.22
07.06. 15:30 ,   12.86,    30.03,    30.03,    20.02,   103.76,    -0.28,    14.03,     3.34,    -0.38,    5.21
07.06. 16:00 ,   12.72,    30.03,    30.03,    20.02,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 16:30 ,   12.67,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 17:00 ,   12.67,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.39,    5.22
07.06. 17:30 ,   12.78,    30.03,    30.03,    20.02,   103.76,    -0.28,    14.03,     3.31,    -0.38,    0.09
07.06. 18:00 ,   12.86,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 18:30 ,   13.00,    30.03,    30.03,    20.04,   103.68,    -0.27,    14.03,     3.34,    -0.39,    5.22
07.06. 19:00 ,   13.02,    30.03,    30.03,    20.07,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 19:30 ,   13.13,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 20:00 ,   13.02,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 20:30 ,   13.00,    30.03,    30.03,    20.04,   103.68,    -0.28,    14.03,     3.31,    -0.38,    5.22
07.06. 21:00 ,   12.86,    30.03,    30.03,    20.04,   103.60,    -0.28,    14.03,     3.31,    -0.39,    5.22
07.06. 21:30 ,   12.67,    30.03,    30.03,    20.04,   103.60,    -0.27,    14.03,     3.31,    -0.38,    5.22
07.06. 22:00 ,   12.51,    30.03,    30.03,    20.02,   103.60,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 22:30 ,   12.39,    30.03,    30.03,    20.02,   103.68,    -0.27,    14.03,     3.31,    -0.38,    5.22
07.06. 23:00 ,   12.19,    30.03,    30.03,    20.04,   103.68,    -0.28,    14.03,     3.31,    -0.38,    5.21
07.06. 23:30 ,   12.10,    30.03,    30.03,    20.02,   103.68,    -0.28,    14.03,     3.34,    -0.39,    5.21
08.06. 00:00 ,   11.91,    30.03,    30.03,    20.04,   103.68,    -0.28,    14.03,     3.31,    -0.38,    5.21
08.06. 00:30 ,   11.72,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
08.06. 01:00 ,   11.55,    30.03,    30.03,    20.02,   103.76,    -0.27,    14.03,     3.31,    -0.38,    5.21
08.06. 01:30 ,   11.36,    30.03,    30.03,    20.04,   103.76,    -0.28,    14.03,     3.31,    -0.38,    5.21
08.06. 02:00 ,   11.14,    30.03,    30.03,    20.04,   103.68,    -0.28,    14.03,     3.31,    -0.39,    5.22
